run_name,model_name,window_size,stride,test_accuracy,test_roc_auc,test_pr_auc,test_tpr,test_fpr,test_ece,shot_accuracy,shot_tpr,shot_fpr,lead_time_ms_median,theta
adv_mamba_lite_ws128_st16_e5_s42,mamba_lite,128,16,0.9889930697105584,0.9901108208046411,0.9134884731429977,0.6447368421052632,0.0,0.003919468109316174,0.976878612716763,0.8947368421052632,0.0,0.0,0.767123745819398
adv_transformer_small_ws128_st16_e5_s42,transformer_small,128,16,0.9869547492865879,0.9774040697030756,0.8793649460676967,0.5921052631578947,0.00042069835927639884,0.0063983409918977555,0.9595375722543352,0.8421052631578947,0.007407407407407408,0.0,0.8261204013377926
adv_gru_ws128_st16_e5_s42,gru,128,16,0.9845087647778231,0.9864048003896996,0.7607845061932363,0.5263157894736842,0.0008413967185527977,0.0035771450594309644,0.9248554913294798,0.6842105263157895,0.007407407407407408,0.0,0.8588963210702341
