shot_id,primary_mechanism,primary_mechanism_score,reason_window_rule,reason_window_points,top_features_json,top1_feature,top1_contribution,top1_mechanism_tags,top2_feature,top2_contribution,top2_mechanism_tags,top3_feature,top3_contribution,top3_mechanism_tags,warning,lead_time_ms,warning_time_to_end_ms
1054161,low_q_current_limit,0.007647296918245653,y_true==1,3,"[{""rank"": 1, ""feature"": ""ip"", ""contribution"": 0.005149839639974137, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 2, ""feature"": ""CIII"", ""contribution"": 0.004208179501195748, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""ip"", ""contribution"": 0.0024974572782715163, ""mechanism_tags"": ""low_q_current_limit""}]",ip,0.005149839639974137,low_q_current_limit,CIII,0.004208179501195748,"density_limit,impurity_radiation_collapse",ip,0.0024974572782715163,low_q_current_limit,0,,
1057504,low_q_current_limit,0.003050293540582061,y_true==1,3,"[{""rank"": 1, ""feature"": ""Mir_avg_amp"", ""contribution"": 0.001731687574647367, ""mechanism_tags"": ""density_limit,locked_mode,low_q_current_limit""}, {""rank"": 2, ""feature"": ""ip"", ""contribution"": 0.0013186059659346938, ""mechanism_tags"": ""low_q_current_limit""}, {""rank"": 3, ""feature"": ""Mir_VV"", ""contribution"": 0.0008103467213610808, ""mechanism_tags"": ""density_limit,locked_mode""}]",Mir_avg_amp,0.001731687574647367,"density_limit,locked_mode,low_q_current_limit",ip,0.0013186059659346938,low_q_current_limit,Mir_VV,0.0008103467213610808,"density_limit,locked_mode",0,,
1057607,density_limit,0.004775955283548683,y_true==1,4,"[{""rank"": 1, ""feature"": ""sxr_mean"", ""contribution"": 0.0024586456129327416, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}, {""rank"": 2, ""feature"": ""Mir_avg_amp"", ""contribution"": 0.0023173096706159413, ""mechanism_tags"": ""density_limit,locked_mode,low_q_current_limit""}, {""rank"": 3, ""feature"": ""Mir_avg_fre"", ""contribution"": 0.001724081019347068, ""mechanism_tags"": ""locked_mode""}]",sxr_mean,0.0024586456129327416,"density_limit,impurity_radiation_collapse",Mir_avg_amp,0.0023173096706159413,"density_limit,locked_mode,low_q_current_limit",Mir_avg_fre,0.001724081019347068,locked_mode,0,,
