Bt,ip,ne_nG,n=1 amplitude,Mir_avg_amp,Mir_avg_fre,v_loop,dx_a,dy_a,sxr_mean,xuv_ratio
2.3207068,450549.97,5.5923724,941.17114,0.0,0.0,0.403217,19.742651,-6.826023,0.22420804,1.359786
2.319151,450152.47,5.590207,938.57745,0.0,0.0,0.421358,19.573536,-6.8272014,0.22405116,1.3602849
2.3242426,450220.12,5.588447,953.24384,0.0,0.0,0.4454178,19.54466,-6.8009496,0.22131392,1.3608105
2.333086,450254.94,5.587374,966.08435,0.0,0.0,0.4677392,19.56927,-6.7984486,0.21908833,1.3637533
2.3333313,450332.34,5.584583,954.89764,0.0,0.0,0.44961357,19.692873,-6.8051624,0.22162478,1.3664646
2.3295724,450270.8,5.583691,952.5192,0.0,0.0,0.44313222,19.538021,-6.82399,0.22274771,1.372234
2.3233082,450413.47,5.5825853,947.52734,0.0,0.0,0.44696698,19.505491,-6.811225,0.22363567,1.3605648
2.3107946,450363.3,5.5855355,940.8164,0.0,0.0,0.44163802,19.557465,-6.8324914,0.22423567,1.3593293
2.3212318,450356.25,5.5877256,961.19507,0.0,0.0,0.43212816,19.474651,-6.8158903,0.22252381,1.3726457
2.334246,450169.25,5.592409,965.99866,0.0,0.0,0.43026003,19.438581,-6.8422327,0.22067288,1.3742874
2.3376756,450130.56,5.5962925,973.6747,0.0,0.0,0.4165561,19.450426,-6.823143,0.22005966,1.3678111
2.3387823,450004.3,5.5999,943.10754,0.0,0.0,0.40668097,19.450445,-6.8407636,0.21988165,1.3543634
2.3425062,450172.22,5.598466,950.6822,0.0,0.0,0.37729892,19.542637,-6.7798076,0.22097546,1.3588858
2.3320785,450137.4,5.6006665,955.7594,0.0,0.0,0.38123304,19.551086,-6.7915034,0.2186366,1.3611326
2.3186362,450414.97,5.595149,947.3793,0.0,0.0,0.41069186,19.553308,-6.7903705,0.2194442,1.3594011
2.3241787,450175.7,5.5917387,947.83093,0.0,0.0,0.39772508,19.561163,-6.7565765,0.22131185,1.3490034
2.3287013,450358.72,5.589122,957.12964,0.0,0.0,0.39085776,19.605082,-6.7572746,0.2228443,1.353717
2.3316681,450322.34,5.5850663,952.44916,0.0,0.0,0.39593822,19.593683,-6.78072,0.22380817,1.3548899
2.3305051,450340.6,5.5824957,955.21747,0.0,0.0,0.39192554,19.611177,-6.81051,0.22248459,1.3549407
2.3224633,450270.44,5.5801716,929.24835,0.0,0.0,0.38860947,19.64719,-6.780386,0.22519054,1.3456159
2.321302,450170.03,5.576999,939.53674,0.0,0.0,0.393685,19.634048,-6.783116,0.22566797,1.3491776
2.320091,450187.12,5.5697117,967.995,0.0,0.0,0.41056067,19.686954,-6.807155,0.22415781,1.344903
2.3250012,449958.6,5.5666814,917.1041,0.0,0.0,0.4316718,19.66649,-6.79064,0.22501488,1.3426273
2.3303912,450149.3,5.5682983,936.8322,0.0,0.0,0.45546064,19.593748,-6.7719126,0.22473742,1.3551239
2.33126,450238.9,5.566329,940.5836,0.0,0.0,0.44471836,19.642353,-6.780447,0.22682345,1.3632053
2.3284235,449925.5,5.562479,960.8546,0.0,0.0,0.44233412,19.63634,-6.789967,0.22421217,1.3546793
2.323776,449970.88,5.565659,947.7562,0.0,0.0,0.45284683,19.463915,-6.790722,0.22371387,1.3598189
2.3131266,450257.75,5.565311,934.588,0.0,0.0,0.4809292,19.594254,-6.8049073,0.22365779,1.3730973
2.3221295,450038.1,5.5683327,934.81726,0.0,0.0,0.48733026,19.597832,-6.8146753,0.22320819,1.3735791
2.3347447,450287.75,5.569488,958.86017,0.0,0.0,0.4777632,19.527737,-6.7590747,0.22098726,1.3635904
2.341433,450285.78,5.573245,951.1194,0.0,0.0,0.46660563,19.473791,-6.7513294,0.2223526,1.371026
2.3370583,450414.7,5.5815954,970.67523,0.0,0.0,0.45848617,19.498468,-6.757062,0.22104521,1.3830968
2.3213432,450403.34,5.5870585,958.9274,0.0,0.0,0.41747093,19.61856,-6.7598314,0.22181799,1.3793122
2.3238902,450249.66,5.5897255,949.8962,0.0,0.0,0.40429327,19.59881,-6.773311,0.22225294,1.3777174
2.3242853,450162.0,5.591891,965.0254,0.0,0.0,0.41733646,19.594814,-6.7830787,0.22114909,1.383102
2.3300695,450187.25,5.598161,949.4602,0.0,0.0,0.42161626,19.627775,-6.7345724,0.21861751,1.3733517
2.3330407,450407.12,5.5992985,942.0686,0.0,0.0,0.4148185,19.565659,-6.726095,0.21545935,1.3921562
2.3325655,450198.88,5.6008644,953.2441,0.0,0.0,0.3974833,19.5748,-6.7487955,0.21692401,1.390071
2.3323746,450253.5,5.6056943,971.8026,0.0,0.0,0.3854341,19.600037,-6.7220855,0.216227,1.3857682
2.3264558,450172.56,5.609666,951.2387,0.0,0.0,0.39007235,19.581615,-6.716699,0.21729593,1.3907499
2.3221319,450056.84,5.6100945,926.83966,0.0,0.0,0.4082456,19.56595,-6.71738,0.21904522,1.4068799
2.3170626,449992.66,5.6098666,914.42316,0.0,0.0,0.44996807,19.535337,-6.689143,0.21810652,1.3987877
2.3225257,450099.9,5.610974,962.158,0.0,0.0,0.4724148,19.628502,-6.646834,0.21510886,1.4018006
2.3306735,450125.94,5.611862,957.5624,0.0,0.0,0.485731,19.602442,-6.6902237,0.21535605,1.4030066
2.3312032,450097.72,5.6119227,960.95215,0.0,0.0,0.502788,19.606066,-6.710123,0.21622154,1.3934126
2.3298104,450069.5,5.619075,942.84784,0.0,0.0,0.4907576,19.684164,-6.6736794,0.21682186,1.3956022
2.3244967,450246.12,5.622608,932.99084,0.0,0.0,0.5013733,19.699791,-6.640939,0.21749274,1.4026256
2.3036454,450213.25,5.622616,978.8418,0.0,0.0,0.5235466,19.678057,-6.6695185,0.2190729,1.4001613
2.31926,450400.03,5.6329255,966.2831,0.0,0.0,0.52948,19.615362,-6.6694984,0.21764241,1.3923022
2.3346772,450771.94,5.643427,939.1895,0.0,0.0,0.52681935,19.701893,-6.6301074,0.21771897,1.4002981
2.3388584,450428.88,5.6494985,958.7401,0.0,0.0,0.5098498,19.711124,-6.641573,0.21746717,1.4181995
2.3377473,450320.78,5.652952,968.4412,0.0,0.0,0.49497175,19.688179,-6.661561,0.21576506,1.4158076
2.315558,450282.34,5.657251,960.1409,0.0,0.0,0.4658985,19.716064,-6.720674,0.21471356,1.4131807
2.32275,450320.8,5.66037,942.1518,0.0,0.0,0.45557195,19.632837,-6.6929536,0.21615024,1.4293747
2.3245518,450508.12,5.665867,960.8301,0.0,0.0,0.4715289,19.698538,-6.656066,0.2131117,1.4164381
2.329593,450610.66,5.6673512,974.21875,0.0,0.0,0.46072307,19.694569,-6.6591945,0.2129974,1.4189328
2.3328207,450441.22,5.6698427,981.51447,0.0,0.0,0.4521855,19.647491,-6.6482234,0.21190424,1.4377927
2.3354304,450680.22,5.670963,949.9397,0.0,0.0,0.44846663,19.611557,-6.6972346,0.20875518,1.4208286
2.3323805,450610.4,5.676001,951.7607,0.0,0.0,0.4451653,19.629717,-6.7067394,0.21105646,1.4239308
2.3258312,450561.97,5.6735115,957.18195,0.0,0.0,0.43788937,19.558475,-6.700279,0.21060228,1.4280744
2.3040726,450220.16,5.6735086,968.0363,0.0,0.0,0.44882703,19.55324,-6.709651,0.21053869,1.4134367
2.3098865,450521.78,5.6708922,969.5863,0.0,0.0,0.45980147,19.621614,-6.7149878,0.20970908,1.4046396
2.3209822,450456.22,5.669218,935.10913,0.0,0.0,0.46314847,19.582264,-6.7025385,0.21024643,1.4131887
2.3298051,450495.56,5.668956,957.87836,0.0,0.0,0.4617818,19.586859,-6.719696,0.2092951,1.419612
2.3314817,450417.94,5.66983,979.23425,0.0,0.0,0.45399797,19.600163,-6.6967654,0.2113503,1.417361
2.3297768,450372.12,5.672563,959.5824,0.0,0.0,0.4638228,19.522047,-6.7140136,0.21153574,1.4052808
2.328646,450289.75,5.6795206,960.09216,0.0,0.0,0.4437254,19.503735,-6.6887426,0.20823908,1.4068012
2.3270931,450218.06,5.686651,953.6903,0.0,0.0,0.44236672,19.50074,-6.681172,0.21063195,1.3892696
2.3290286,450161.62,5.690634,949.986,0.0,0.0,0.45015332,19.504807,-6.7138104,0.21234933,1.3961358
2.334974,449981.56,5.692032,949.06506,0.0,0.0,0.44884515,19.50409,-6.701025,0.21321996,1.4007887
2.3404884,450064.97,5.6916885,930.6588,0.0,0.0,0.4488075,19.54912,-6.7311893,0.21531503,1.385687
2.3372626,450283.12,5.689562,943.2767,0.0,0.0,0.4440901,19.541298,-6.6975155,0.2164432,1.38938
2.3354175,450282.03,5.690902,975.13715,0.0,0.0,0.4203416,19.591974,-6.6662207,0.21469732,1.391938
2.3238282,450362.4,5.696631,956.85803,0.0,0.0,0.41697755,19.631598,-6.698433,0.21462846,1.3842267
2.3070514,450235.28,5.6959825,929.7228,0.0,0.0,0.43633053,19.556166,-6.7347207,0.21493663,1.3898638
2.321281,449865.06,5.6932616,940.38776,0.0,0.0,0.43656006,19.544973,-6.733005,0.21366528,1.381019
2.3303652,450061.03,5.694335,953.2145,0.0,0.0,0.43203244,19.49579,-6.7330275,0.21458216,1.3969922
2.3317578,450236.56,5.6879416,980.9651,0.0,0.0,0.40396726,19.55988,-6.739613,0.21345569,1.4042093
2.3308647,449949.47,5.6863956,953.6397,0.0,0.0,0.405598,19.520407,-6.7859697,0.21473058,1.4023069
2.3214264,450269.84,5.681438,937.1472,0.0,0.0,0.39912578,19.532413,-6.76437,0.2128035,1.4086956
2.3199222,450201.25,5.679114,951.4878,0.0,0.0,0.39944914,19.559946,-6.791999,0.21041165,1.4163824
2.3216727,450428.22,5.68029,977.39703,0.0,0.0,0.42358038,19.624372,-6.8275614,0.2109099,1.4110705
2.325326,450231.28,5.680948,955.61664,0.0,0.0,0.42869312,19.551556,-6.7963157,0.21363473,1.3987479
2.3309438,450056.16,5.6800065,939.86633,0.0,0.0,0.4282223,19.52646,-6.7374535,0.21202515,1.4041125
2.3316736,450033.56,5.6781335,951.28864,0.0,0.0,0.42690068,19.621449,-6.796333,0.21188548,1.3972373
2.3279278,450033.56,5.682754,955.92163,0.0,0.0,0.39723814,19.736275,-6.820236,0.21160582,1.4002612
2.3216472,450157.72,5.6800594,964.1035,0.0,0.0,0.39829767,19.681349,-6.772343,0.21081345,1.3958701
2.3258357,449747.44,5.6798215,952.58624,0.0,0.0,0.40521368,19.641644,-6.789086,0.21252595,1.3867073
2.327947,449913.44,5.6823797,923.3782,0.0,0.0,0.40798065,19.617409,-6.7553062,0.21190877,1.3859912
2.335756,449867.88,5.6851344,948.0162,0.0,0.0,0.40863037,19.642607,-6.721237,0.21230704,1.3826164
2.340897,449766.4,5.6923027,976.85095,0.0,0.0,0.40258035,19.647509,-6.762603,0.21354096,1.3835471
2.3379807,449668.53,5.6989183,935.2979,0.0,0.0,0.40464914,19.582392,-6.760365,0.2122291,1.3817371
2.336604,449493.47,5.6997895,942.64136,0.0,0.0,0.37704432,19.542868,-6.7731304,0.2159963,1.3754224
2.3295345,449544.72,5.7013335,953.7724,0.0,0.0,0.36965558,19.516735,-6.7347493,0.21863191,1.3769609
2.3253613,449768.78,5.701098,972.99945,0.0,0.0,0.4071259,19.602167,-6.7686453,0.21681222,1.3884476
2.3284743,449773.8,5.7016034,939.52594,0.0,0.0,0.41147694,19.616392,-6.725368,0.2166437,1.3845832
2.329455,449875.9,5.703012,941.7897,0.0,0.0,0.40226588,19.564852,-6.7008395,0.21653578,1.372951
2.3312767,449816.94,5.704606,946.1291,0.0,0.0,0.39828965,19.52613,-6.7002296,0.21285824,1.3814784
2.331099,449883.4,5.7023063,947.14905,0.0,0.0,0.41201422,19.47105,-6.6709123,0.21546441,1.392213
2.3243926,449858.4,5.7021556,939.6372,0.0,0.0,0.40549654,19.530031,-6.678438,0.21469551,1.3854723
2.3218691,450002.22,5.7022147,963.55426,0.0,0.0,0.4111907,19.683704,-6.6688886,0.21427296,1.3887308
2.3211067,449957.9,5.699865,952.0599,0.0,0.0,0.43495744,19.586178,-6.68659,0.21360317,1.3931199
2.3272185,450003.8,5.69735,942.42126,0.0,0.0,0.44557115,19.626776,-6.658508,0.21395811,1.3944726
2.3335342,450033.56,5.6898932,941.05176,0.0,0.0,0.46094108,19.574574,-6.704934,0.21204114,1.4117857
2.331843,450033.56,5.682057,977.41534,0.0,0.0,0.45925707,19.552948,-6.719314,0.21489944,1.4015696
2.328978,449991.97,5.6767163,933.0609,0.0,0.0,0.46921962,19.54487,-6.7132015,0.21406044,1.4073969
2.3264375,449852.3,5.671711,963.85645,0.0,0.0,0.4504585,19.60335,-6.6888275,0.21339482,1.4212865
2.3192706,449891.06,5.6722918,967.20825,0.0,0.0,0.45255205,19.646538,-6.701635,0.21355842,1.411905
2.3223593,450170.44,5.6767745,969.0693,0.0,0.0,0.4593893,19.600975,-6.7171316,0.2134613,1.3975264
2.332577,450155.16,5.6784387,943.1485,0.0,0.0,0.45015264,19.584248,-6.7118134,0.21176596,1.3888854
2.3372953,449972.44,5.6763525,961.05194,0.0,0.0,0.43656236,19.555426,-6.71583,0.21195287,1.390209
2.3390954,449983.2,5.6789694,966.1671,0.0,0.0,0.44295678,19.480822,-6.684449,0.21346909,1.3927706
2.3381708,450276.16,5.6778817,972.57544,0.0,0.0,0.41582626,19.644167,-6.655616,0.2155349,1.390515
2.3311052,449934.53,5.6751432,950.47003,0.0,0.0,0.4124063,19.595304,-6.679712,0.21580334,1.393207
2.3220954,449883.84,5.6715913,954.011,0.0,0.0,0.42315534,19.500072,-6.675724,0.21444431,1.3912792
2.3273492,450066.62,5.670057,956.17377,0.0,0.0,0.4332417,19.602934,-6.7217894,0.21903859,1.4058939
2.3344674,450285.03,5.669028,953.30145,0.0,0.0,0.4297007,19.7065,-6.6536646,0.2181725,1.3817304
2.333593,450197.88,5.6691556,940.95905,0.0,0.0,0.42935628,19.719944,-6.6701603,0.21815509,1.3802885
2.3315346,450146.4,5.664795,943.9705,0.0,0.0,0.43157244,19.696579,-6.654129,0.21945608,1.381535
2.3173337,449958.6,5.658854,948.36414,0.0,0.0,0.40481445,19.634598,-6.6773124,0.21898651,1.3720393
2.3197267,450059.47,5.6543756,962.72375,0.0,0.0,0.40875044,19.714201,-6.6736026,0.21895322,1.377571
2.3210657,450013.78,5.6480117,963.883,0.0,0.0,0.43790543,19.656263,-6.672116,0.21868634,1.382023
2.326857,449998.0,5.640041,954.9231,0.0,0.0,0.45279768,19.658262,-6.617913,0.21815744,1.3816992
2.3318653,450047.12,5.6394978,939.248,0.0,0.0,0.4636039,19.732998,-6.6101484,0.21701598,1.3970326
2.330639,450228.94,5.6369686,945.7287,0.0,0.0,0.4738466,19.654902,-6.643646,0.21559022,1.4067898
2.3285754,450078.47,5.631804,941.1161,0.0,0.0,0.47095338,19.647205,-6.6518755,0.21735118,1.4013499
2.3247771,450235.3,5.634503,937.4909,0.0,0.0,0.4823975,19.665466,-6.632553,0.21825658,1.396769
2.3271995,450566.62,5.638785,950.4784,0.0,0.0,0.4954299,19.808485,-6.643586,0.21792094,1.4133974
2.3281693,450361.4,5.639945,964.3411,0.0,0.0,0.49789953,19.742582,-6.6735253,0.21597448,1.394714
2.3349094,450112.8,5.6392584,969.221,0.0,0.0,0.48687866,19.660093,-6.6323195,0.21422528,1.4017184
2.3373733,450145.5,5.6361475,928.4059,0.0,0.0,0.4749439,19.699455,-6.640891,0.21473438,1.3974134
2.3359096,450237.4,5.6403065,929.0319,0.0,0.0,0.46757838,19.645151,-6.677243,0.21268,1.3938048
2.3221965,450468.66,5.6414924,965.5574,0.0,0.0,0.4302187,19.692078,-6.6342297,0.21504812,1.3924997
2.3264904,450080.62,5.6427097,958.1163,0.0,0.0,0.42933932,19.666328,-6.6471267,0.21369241,1.3977733
2.3243096,450130.2,5.640787,957.8787,0.0,0.0,0.4220196,19.649746,-6.6617484,0.21395625,1.3919684
2.327943,450056.16,5.6400027,953.1642,0.0,0.0,0.43509015,19.636742,-6.619847,0.21211213,1.3918129
2.330793,450173.03,5.6406302,956.1858,0.0,0.0,0.42329523,19.585249,-6.608979,0.21416248,1.38706
2.3305562,450168.16,5.6401024,964.8537,0.0,0.0,0.41354692,19.656984,-6.616302,0.21573067,1.3921409
2.329704,450020.6,5.640544,971.79425,0.0,0.0,0.42794374,19.606861,-6.6060905,0.21642302,1.380511
2.3242018,450019.1,5.6404457,950.48267,0.0,0.0,0.43108073,19.5044,-6.582326,0.21879858,1.3776652
2.3230674,450075.5,5.635181,960.3683,0.0,0.0,0.43960258,19.61154,-6.600833,0.22125188,1.372803
2.3203459,450173.94,5.6345034,951.6301,0.0,0.0,0.46619126,19.733984,-6.636603,0.22198638,1.3732388
2.324451,450307.8,5.631246,945.6859,0.0,0.0,0.47174552,19.721172,-6.6348886,0.2210133,1.3812588
2.3310144,450133.94,5.6339827,947.74176,0.0,0.0,0.48042515,19.662716,-6.591381,0.21889183,1.3729298
2.3310497,450292.8,5.6316957,948.5905,0.0,0.0,0.48097754,19.661793,-6.5963736,0.22020458,1.3750997
2.330346,449846.94,5.6289263,971.9348,0.0,0.0,0.4779964,19.540386,-6.611436,0.22164214,1.3849094
2.3260217,449981.97,5.62922,947.3366,0.0,0.0,0.47456744,19.592463,-6.609064,0.2207037,1.383523
2.3285103,450089.97,5.637446,955.4143,0.0,0.0,0.49500337,19.670794,-6.628398,0.2195673,1.3808132
2.3296962,450089.97,5.6315584,937.4553,0.0,0.0,0.5061852,19.604414,-6.6533437,0.21845828,1.3834022
2.3362074,449585.28,5.630223,977.14435,0.0,0.0,0.48021197,19.573408,-6.676214,0.21732967,1.3859603
2.3398001,450128.03,5.6340857,947.50775,0.0,0.0,0.47634667,19.746944,-6.630127,0.21696198,1.3792133
2.338487,450140.7,5.6377854,948.1399,0.0,0.0,0.47730014,19.619287,-6.6512628,0.21562345,1.3916852
2.330885,450145.94,5.640746,959.06915,0.0,0.0,0.44694212,19.598637,-6.6319976,0.21705982,1.3816531
2.325423,450153.56,5.6484747,951.3012,0.0,0.0,0.4446757,19.707806,-6.6369753,0.21743912,1.3896888
2.3157227,450188.53,5.648138,965.802,0.0,0.0,0.44670445,19.64814,-6.6534905,0.21547268,1.3973813
2.3246872,449823.75,5.6490793,957.5318,0.0,0.0,0.4441941,19.426615,-6.64521,0.21574573,1.390181
2.3301268,450074.2,5.6469603,966.7359,0.0,0.0,0.42405206,19.56458,-6.6493363,0.21567543,1.3818277
2.332848,450055.34,5.6498356,936.7032,0.0,0.0,0.424546,19.659084,-6.6586056,0.21652733,1.3859638
2.3308167,450258.25,5.646573,954.241,0.0,0.0,0.42443317,19.665382,-6.6341257,0.21751606,1.3765486
2.318956,449943.34,5.6433105,966.0849,0.0,0.0,0.4062533,19.543633,-6.723832,0.21738587,1.375672
2.3178298,450187.4,5.6387134,943.2713,0.0,0.0,0.40677723,19.716026,-6.721141,0.21609855,1.3760718
2.320656,450146.94,5.634714,963.1271,0.0,0.0,0.4347165,19.70517,-6.6634264,0.21629837,1.374075
2.3252594,450047.78,5.6251636,956.0583,0.0,0.0,0.4372588,19.659716,-6.6595306,0.21698317,1.3687819
2.3312955,449864.72,5.6311693,953.05914,0.0,0.0,0.43997422,19.653095,-6.655283,0.21818401,1.3679733
2.331091,450398.88,5.637519,955.15186,0.0,0.0,0.43884948,19.715519,-6.7694497,0.22065078,1.3675671
2.3289855,450070.0,5.6365523,944.7093,0.0,0.0,0.42171228,19.646471,-6.7063313,0.22104506,1.3597727
2.3220854,449786.88,5.634595,956.1158,0.33203265,200.20036,0.41169104,19.624903,-6.6442823,0.22240555,1.3650484
2.3251944,449920.4,5.6347637,990.45355,0.33468044,200.20036,0.4158686,19.63516,-6.628516,0.22228922,1.3679217
2.3247468,449998.25,5.6359262,971.00354,0.3383162,200.20036,0.43058455,19.64962,-6.6745515,0.22133675,1.3689231
2.3337321,449984.22,5.6347814,945.468,0.33634734,200.20036,0.4330466,19.667356,-6.6943355,0.21874447,1.3626881
2.338274,450019.4,5.6372194,943.9821,0.16574697,98.3797,0.42534542,19.705633,-6.6568294,0.22217326,1.3807522
2.335523,450202.72,5.642556,981.5564,0.0,0.0,0.441729,19.6438,-6.679331,0.22040845,1.3738521
2.3374696,450090.06,5.6426163,953.99506,0.0,0.0,0.40841886,19.688614,-6.6859016,0.21959698,1.3695843
2.3292582,449864.3,5.642428,952.12646,0.0,0.0,0.40550038,19.540447,-6.666024,0.22121285,1.3808441
2.3217158,450019.44,5.641178,955.69916,0.0,0.0,0.3887927,19.589706,-6.71461,0.2176733,1.3710154
2.3285468,450026.47,5.639341,960.53455,0.0,0.0,0.3987937,19.523727,-6.6906204,0.22025724,1.3734145
2.332619,450090.03,5.639316,961.15155,0.0,0.0,0.38970122,19.625095,-6.6606708,0.2185689,1.3706756
2.3327272,449948.78,5.634965,950.3254,0.1617557,102.3478,0.37108254,19.599571,-6.681973,0.21590589,1.3780016
2.330231,449701.84,5.6296234,947.198,0.32210594,200.20036,0.3727025,19.490494,-6.678223,0.21830325,1.379624
2.3233106,449765.7,5.6289196,955.8454,0.3176608,200.20036,0.35458773,19.510065,-6.6931353,0.21831037,1.3721505
2.3241386,449956.2,5.627353,952.40027,0.32304204,200.20036,0.37059522,19.605083,-6.6906304,0.2180644,1.380446
2.3209274,449941.75,5.627158,961.3944,0.31458703,200.20036,0.38590893,19.650532,-6.6566887,0.21774924,1.3706536
2.3261375,449984.3,5.6270957,963.39984,0.0,0.0,0.38917685,19.699587,-6.655812,0.2187625,1.3664212
2.3312392,449899.3,5.6261277,946.582,0.0,0.0,0.3717395,19.68321,-6.6072154,0.21921118,1.3850722
2.3293629,449737.0,5.6214266,982.6106,0.0,0.0,0.37256038,19.688658,-6.625433,0.21715729,1.38661
2.3294897,449695.0,5.6185985,969.73376,0.0,0.0,0.36442712,19.609697,-6.6755104,0.21918395,1.3798367
2.323166,449758.66,5.615381,947.73926,0.0,0.0,0.37479806,19.54998,-6.717966,0.2187422,1.3812928
2.3258107,449546.1,5.6117225,974.0438,0.0,0.0,0.37359244,19.500868,-6.6900105,0.21710548,1.3877217
2.32985,449426.8,5.6062183,942.8994,0.0,0.0,0.3645834,19.401964,-6.6720786,0.21908537,1.3841646
2.337295,449455.34,5.6099834,930.4359,0.0,0.0,0.36339244,19.451775,-6.619665,0.22165461,1.3788463
2.3401155,449915.47,5.6119566,972.5842,0.0,0.0,0.36537823,19.549402,-6.6391,0.22041039,1.3681357
2.337206,449679.25,5.6076584,950.82153,0.0,0.0,0.36590576,19.328867,-6.6404653,0.22130048,1.3801866
2.3337398,449575.2,5.604141,970.1299,0.0,0.0,0.3622269,19.290623,-6.666,0.22265975,1.3896905
2.328162,449837.28,5.6068563,944.33514,0.0,0.0,0.3739022,19.373816,-6.6689415,0.22176,1.3711504
2.3282127,449963.22,5.6064415,953.506,0.0,0.0,0.38639438,19.381332,-6.6505857,0.22038974,1.3631735
2.330357,449636.78,5.6060357,946.43915,0.0,0.0,0.416021,19.327665,-6.6177826,0.22036856,1.3671793
2.3312237,449781.06,5.610668,958.01935,0.0,0.0,0.43516183,19.250063,-6.5794144,0.2166025,1.3662943
2.3321035,449949.4,5.6098757,986.4886,0.0,0.0,0.466624,19.403887,-6.5894485,0.21598494,1.3765838
2.3318934,449679.06,5.608407,977.3749,0.0,0.0,0.4815259,19.363499,-6.5951595,0.21456805,1.3755016
2.3085334,449837.66,5.609356,935.6366,0.0,0.0,0.5071225,19.45876,-6.602759,0.2137949,1.3766623
2.3165781,450005.9,5.6093764,936.47327,0.0,0.0,0.54524285,19.570887,-6.6175385,0.21498616,1.3716669
2.3238444,449884.44,5.6037483,994.62006,0.0,0.0,0.5590323,19.523993,-6.6174135,0.21404387,1.3803176
2.3267756,449836.06,5.596926,964.4381,0.0,0.0,0.5960307,19.597303,-6.546756,0.21294796,1.3797497
2.3306427,449942.62,5.5920734,954.07465,0.0,0.0,0.61313844,19.671988,-6.5271683,0.21061829,1.3788737
2.3301857,450041.1,5.592416,957.68726,0.0,0.0,0.61723536,19.671581,-6.5818014,0.21113521,1.3838722
2.3281016,450125.75,5.589343,971.09576,0.0,0.0,0.61059934,19.71785,-6.590859,0.21371873,1.3733207
2.325856,449954.44,5.5848446,950.8519,0.0,0.0,0.62367445,19.66511,-6.5921874,0.21215522,1.375445
2.328881,449977.84,5.58668,961.30273,0.0,0.0,0.64597136,19.7482,-6.5811124,0.21253407,1.3718028
2.3308651,450154.75,5.5807314,961.3993,0.0,0.0,0.6533971,19.764624,-6.5999928,0.21083583,1.3559037
2.337629,449946.7,5.5777035,952.91125,0.0,0.0,0.6560698,19.76314,-6.5745387,0.21202788,1.3609751
2.3392987,450205.9,5.5770693,975.13684,0.0,0.0,0.6620504,19.794294,-6.5247664,0.21078359,1.3538864
2.336079,450144.8,5.5733023,946.354,0.0,0.0,0.6517443,19.744495,-6.5854115,0.21260734,1.3590032
2.3363268,450068.62,5.5767913,959.2397,0.0,0.0,0.6395694,19.836138,-6.5807595,0.21732493,1.3579401
2.3284123,450360.94,5.579634,965.9809,0.0,0.0,0.6332037,19.757195,-6.570955,0.21690811,1.3567147
2.3161685,450093.4,5.5795064,969.7835,0.0,0.0,0.6329438,19.667292,-6.5787544,0.21531875,1.3645742
2.3257344,449934.34,5.5743136,954.3377,0.0,0.0,0.624221,19.715794,-6.6272764,0.21421865,1.3631616
2.3322175,449984.84,5.5674586,980.29175,0.0,0.0,0.6268892,19.690365,-6.5790267,0.21257961,1.3784688
2.3356342,450368.97,5.561536,961.6836,0.0,0.0,0.6163998,19.799648,-6.5806336,0.21272309,1.3718189
2.3304873,450549.16,5.5563583,991.73193,0.0,0.0,0.6053137,19.791126,-6.593505,0.21472026,1.3831588
2.3206275,450419.8,5.5513215,961.70154,0.0,0.0,0.5858979,19.755198,-6.5573206,0.2132276,1.382225
2.3212907,450521.97,5.541969,973.4039,0.0,0.0,0.5688675,19.801117,-6.5874023,0.21171984,1.3712549
2.3235023,450505.38,5.538054,935.3181,0.0,0.0,0.5809339,19.694935,-6.6361084,0.21286045,1.384569
2.3275073,450506.38,5.537282,968.526,0.0,0.0,0.57041687,19.723822,-6.6443563,0.21342796,1.3812618
2.3302355,450363.22,5.5355287,958.0255,0.0,0.0,0.56340533,19.715996,-6.607086,0.21222304,1.39048
2.331442,450337.12,5.5309553,956.0193,0.0,0.0,0.55301,19.691328,-6.6408224,0.21345134,1.3917547
2.3313124,450279.6,5.530102,945.1628,0.0,0.0,0.5610543,19.691376,-6.6224194,0.21251105,1.4013789
2.3245268,450302.12,5.527391,982.78906,0.0,0.0,0.53095245,19.698788,-6.6433415,0.21286602,1.4093279
2.3260763,450165.6,5.5293436,975.45447,0.0,0.0,0.51243883,19.663412,-6.619484,0.21199912,1.3959851
2.3288255,450375.56,5.5290823,954.50446,0.0,0.0,0.51389265,19.65796,-6.6179657,0.21024503,1.3889815
2.3361886,450199.3,5.5307403,959.4123,0.0,0.0,0.48218518,19.670765,-6.638248,0.21080929,1.3886236
2.339559,450225.47,5.53173,959.25653,0.0,0.0,0.46739167,19.647114,-6.621876,0.21049312,1.3916284
2.3383114,450087.56,5.5436053,964.1741,0.0,0.0,0.4511447,19.606815,-6.6405644,0.20911191,1.3841519
2.338495,450248.25,5.5516,972.4602,0.0,0.0,0.41581845,19.586218,-6.6286135,0.20842357,1.3956071
2.3341215,450143.88,5.5576415,953.6104,0.0,0.0,0.3962008,19.540724,-6.6597514,0.20888016,1.3883003
2.3216739,450132.94,5.5626407,963.69794,0.0,0.0,0.39027834,19.413603,-6.6527925,0.21004738,1.4012458
2.3281703,449974.53,5.563956,970.1505,0.0,0.0,0.3564039,19.488873,-6.613137,0.21240792,1.4013907
2.3319974,449985.16,5.5677133,977.7669,0.0,0.0,0.36861745,19.466784,-6.6145015,0.21164086,1.3901631
