epoch,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_pr_auc,val_shot_recall,val_false_alarm_rate
1.0,1.4008642244090823,0.9923516373739582,0.5653370013755158,0.7025641025641025,0.6265243902439024,0.900798758414423,0.6988656256249215,0.55,
2.0,1.28070393380749,0.9639746511410109,0.17429111531190927,0.788034188034188,0.2854489164086687,0.9026038883429284,0.7048448273573802,0.65,
3.0,1.1548627343324043,0.9330690225704742,0.10547624121031324,0.8461538461538461,0.18757104964001517,0.9059634102780871,0.7083365569003286,0.75,
4.0,1.0340577095409555,0.9234539381263073,0.09384991536580779,0.852991452991453,0.1690952219586581,0.9074824999794675,0.7095629823425385,0.8,
5.0,0.8928530114078582,0.9255299222676615,0.09672447013487476,0.8581196581196581,0.17385281385281384,0.9088844538853202,0.7082301850099584,0.8,
6.0,0.7773172674107659,0.9392189304779446,0.1156794425087108,0.8512820512820513,0.20368098159509201,0.9114491892519964,0.70598435730836,0.75,
7.0,0.69774686070488,0.961430399900103,0.1653655074520937,0.7965811965811965,0.2738759917719659,0.9127163696735694,0.7057997821723242,0.7,
8.0,0.6414946185444238,0.9744170074610558,0.2286302780638517,0.7589743589743589,0.35140482785912147,0.9140498193348652,0.7084007517768229,0.65,
