time_index,time_s,prob_disrupt,streak,pred_disruptive,triggered,trigger_index,trigger_time_s
110,0.11,0.3978952467441559,0,0,0,1983,1.983
111,0.111,0.397318959236145,0,0,0,1983,1.983
112,0.112,0.3967744708061218,0,0,0,1983,1.983
113,0.113,0.39623555541038513,0,0,0,1983,1.983
114,0.114,0.3957478106021881,0,0,0,1983,1.983
115,0.115,0.3953632116317749,0,0,0,1983,1.983
116,0.116,0.39509350061416626,0,0,0,1983,1.983
117,0.117,0.3950934410095215,0,0,0,1983,1.983
118,0.11800000000000001,0.3953985869884491,0,0,0,1983,1.983
119,0.11900000000000001,0.396030455827713,0,0,0,1983,1.983
120,0.12,0.39671820402145386,0,0,0,1983,1.983
121,0.121,0.39712995290756226,0,0,0,1983,1.983
122,0.122,0.39736291766166687,0,0,0,1983,1.983
123,0.123,0.3974262475967407,0,0,0,1983,1.983
124,0.124,0.3972626328468323,0,0,0,1983,1.983
125,0.125,0.3971332013607025,0,0,0,1983,1.983
126,0.126,0.397072970867157,0,0,0,1983,1.983
127,0.127,0.39698687195777893,0,0,0,1983,1.983
128,0.128,0.39660146832466125,0,0,0,1983,1.983
129,0.129,0.3962208926677704,0,0,0,1983,1.983
130,0.13,0.3958817720413208,0,0,0,1983,1.983
131,0.131,0.39572256803512573,0,0,0,1983,1.983
132,0.132,0.39562657475471497,0,0,0,1983,1.983
133,0.133,0.39553695917129517,0,0,0,1983,1.983
134,0.134,0.39574486017227173,0,0,0,1983,1.983
135,0.135,0.3959366977214813,0,0,0,1983,1.983
136,0.136,0.39603763818740845,0,0,0,1983,1.983
137,0.137,0.3961174488067627,0,0,0,1983,1.983
138,0.138,0.3962039649486542,0,0,0,1983,1.983
139,0.139,0.39645060896873474,0,0,0,1983,1.983
140,0.14,0.39666807651519775,0,0,0,1983,1.983
141,0.14100000000000001,0.3966137766838074,0,0,0,1983,1.983
142,0.14200000000000002,0.39662089943885803,0,0,0,1983,1.983
143,0.14300000000000002,0.39674851298332214,0,0,0,1983,1.983
144,0.14400000000000002,0.3968667685985565,0,0,0,1983,1.983
145,0.145,0.39688149094581604,0,0,0,1983,1.983
146,0.146,0.396862268447876,0,0,0,1983,1.983
147,0.147,0.3967762291431427,0,0,0,1983,1.983
148,0.148,0.3966895341873169,0,0,0,1983,1.983
149,0.149,0.396781325340271,0,0,0,1983,1.983
150,0.15,0.3971419334411621,0,0,0,1983,1.983
151,0.151,0.39759811758995056,0,0,0,1983,1.983
152,0.152,0.39811304211616516,0,0,0,1983,1.983
153,0.153,0.3987071216106415,0,0,0,1983,1.983
154,0.154,0.3992863893508911,0,0,0,1983,1.983
155,0.155,0.39982423186302185,0,0,0,1983,1.983
156,0.156,0.40016722679138184,0,0,0,1983,1.983
157,0.157,0.4005659520626068,0,0,0,1983,1.983
158,0.158,0.4011687934398651,0,0,0,1983,1.983
159,0.159,0.40200820565223694,0,0,0,1983,1.983
160,0.16,0.40279272198677063,0,0,0,1983,1.983
161,0.161,0.4030972123146057,0,0,0,1983,1.983
162,0.162,0.4030386209487915,0,0,0,1983,1.983
163,0.163,0.4027199447154999,0,0,0,1983,1.983
164,0.164,0.4021731913089752,0,0,0,1983,1.983
165,0.165,0.40158334374427795,0,0,0,1983,1.983
166,0.166,0.4008815288543701,0,0,0,1983,1.983
167,0.167,0.40011921525001526,0,0,0,1983,1.983
168,0.168,0.39897972345352173,0,0,0,1983,1.983
169,0.169,0.3975355327129364,0,0,0,1983,1.983
170,0.17,0.3960012197494507,0,0,0,1983,1.983
171,0.171,0.3945758044719696,0,0,0,1983,1.983
172,0.17200000000000001,0.3931664824485779,0,0,0,1983,1.983
173,0.17300000000000001,0.39178919792175293,0,0,0,1983,1.983
174,0.17400000000000002,0.39055538177490234,0,0,0,1983,1.983
175,0.17500000000000002,0.38951507210731506,0,0,0,1983,1.983
176,0.176,0.3886170983314514,0,0,0,1983,1.983
177,0.177,0.38795316219329834,0,0,0,1983,1.983
178,0.178,0.387412965297699,0,0,0,1983,1.983
179,0.179,0.3870730996131897,0,0,0,1983,1.983
180,0.18,0.3869246244430542,0,0,0,1983,1.983
181,0.181,0.386742502450943,0,0,0,1983,1.983
182,0.182,0.3867742717266083,0,0,0,1983,1.983
183,0.183,0.3870173394680023,0,0,0,1983,1.983
184,0.184,0.38738247752189636,0,0,0,1983,1.983
185,0.185,0.38800716400146484,0,0,0,1983,1.983
186,0.186,0.38874226808547974,0,0,0,1983,1.983
187,0.187,0.38943159580230713,0,0,0,1983,1.983
188,0.188,0.39016690850257874,0,0,0,1983,1.983
189,0.189,0.39093512296676636,0,0,0,1983,1.983
190,0.19,0.3916262686252594,0,0,0,1983,1.983
191,0.191,0.39261606335639954,0,0,0,1983,1.983
192,0.192,0.39396563172340393,0,0,0,1983,1.983
193,0.193,0.39547497034072876,0,0,0,1983,1.983
194,0.194,0.397082656621933,0,0,0,1983,1.983
195,0.195,0.39872458577156067,0,0,0,1983,1.983
196,0.196,0.4003939926624298,0,0,0,1983,1.983
197,0.197,0.40201064944267273,0,0,0,1983,1.983
198,0.198,0.40393006801605225,0,0,0,1983,1.983
199,0.199,0.40624505281448364,0,0,0,1983,1.983
200,0.2,0.40842849016189575,0,0,0,1983,1.983
201,0.201,0.41085198521614075,0,0,0,1983,1.983
202,0.202,0.41253480315208435,0,0,0,1983,1.983
203,0.203,0.4136660099029541,0,0,0,1983,1.983
204,0.20400000000000001,0.4142891466617584,0,0,0,1983,1.983
205,0.20500000000000002,0.4149911105632782,0,0,0,1983,1.983
206,0.20600000000000002,0.4159150719642639,0,0,0,1983,1.983
207,0.20700000000000002,0.41700276732444763,0,0,0,1983,1.983
208,0.20800000000000002,0.4181603491306305,0,0,0,1983,1.983
209,0.209,0.41938894987106323,0,0,0,1983,1.983
210,0.21,0.4208868443965912,0,0,0,1983,1.983
211,0.211,0.4224858283996582,0,0,0,1983,1.983
212,0.212,0.4241531789302826,0,0,0,1983,1.983
213,0.213,0.4255678951740265,0,0,0,1983,1.983
214,0.214,0.4269208014011383,0,0,0,1983,1.983
215,0.215,0.42839252948760986,0,0,0,1983,1.983
216,0.216,0.4303451478481293,0,0,0,1983,1.983
217,0.217,0.43258756399154663,0,0,0,1983,1.983
218,0.218,0.43508419394493103,0,0,0,1983,1.983
219,0.219,0.43774011731147766,0,0,0,1983,1.983
220,0.22,0.4401450753211975,0,0,0,1983,1.983
221,0.221,0.44222909212112427,0,0,0,1983,1.983
222,0.222,0.44413816928863525,0,0,0,1983,1.983
223,0.223,0.4455764591693878,0,0,0,1983,1.983
224,0.224,0.44634732604026794,0,0,0,1983,1.983
225,0.225,0.4463733732700348,0,0,0,1983,1.983
226,0.226,0.4456465244293213,0,0,0,1983,1.983
227,0.227,0.44456008076667786,0,0,0,1983,1.983
228,0.228,0.44248926639556885,0,0,0,1983,1.983
229,0.229,0.4397805333137512,0,0,0,1983,1.983
230,0.23,0.436501681804657,0,0,0,1983,1.983
231,0.231,0.4328625500202179,0,0,0,1983,1.983
232,0.232,0.4292013943195343,0,0,0,1983,1.983
233,0.233,0.4256107807159424,0,0,0,1983,1.983
234,0.234,0.4222171902656555,0,0,0,1983,1.983
235,0.23500000000000001,0.4189198315143585,0,0,0,1983,1.983
236,0.23600000000000002,0.4159838855266571,0,0,0,1983,1.983
237,0.23700000000000002,0.4132019579410553,0,0,0,1983,1.983
238,0.23800000000000002,0.41067230701446533,0,0,0,1983,1.983
239,0.23900000000000002,0.40832749009132385,0,0,0,1983,1.983
240,0.24,0.4060770869255066,0,0,0,1983,1.983
241,0.241,0.4039923846721649,0,0,0,1983,1.983
242,0.242,0.4020819365978241,0,0,0,1983,1.983
243,0.243,0.4005289673805237,0,0,0,1983,1.983
244,0.244,0.3991072177886963,0,0,0,1983,1.983
245,0.245,0.3978489339351654,0,0,0,1983,1.983
246,0.246,0.3965480625629425,0,0,0,1983,1.983
247,0.247,0.3951704204082489,0,0,0,1983,1.983
248,0.248,0.39354169368743896,0,0,0,1983,1.983
249,0.249,0.3917602300643921,0,0,0,1983,1.983
250,0.25,0.3901416063308716,0,0,0,1983,1.983
251,0.251,0.3885444700717926,0,0,0,1983,1.983
252,0.252,0.3871921896934509,0,0,0,1983,1.983
253,0.253,0.3860945999622345,0,0,0,1983,1.983
254,0.254,0.3852096199989319,0,0,0,1983,1.983
255,0.255,0.38441339135169983,0,0,0,1983,1.983
256,0.256,0.38393330574035645,0,0,0,1983,1.983
257,0.257,0.38385009765625,0,0,0,1983,1.983
258,0.258,0.3840535283088684,0,0,0,1983,1.983
259,0.259,0.38446202874183655,0,0,0,1983,1.983
260,0.26,0.3849129378795624,0,0,0,1983,1.983
261,0.261,0.3853852152824402,0,0,0,1983,1.983
262,0.262,0.3858143985271454,0,0,0,1983,1.983
263,0.263,0.3861784338951111,0,0,0,1983,1.983
264,0.264,0.38649535179138184,0,0,0,1983,1.983
265,0.265,0.3868500292301178,0,0,0,1983,1.983
266,0.266,0.3871394693851471,0,0,0,1983,1.983
267,0.267,0.38730084896087646,0,0,0,1983,1.983
268,0.268,0.3871462047100067,0,0,0,1983,1.983
269,0.269,0.3868771493434906,0,0,0,1983,1.983
270,0.27,0.3868202865123749,0,0,0,1983,1.983
271,0.271,0.3868845999240875,0,0,0,1983,1.983
272,0.272,0.38701915740966797,0,0,0,1983,1.983
273,0.273,0.38707274198532104,0,0,0,1983,1.983
274,0.274,0.3871953785419464,0,0,0,1983,1.983
275,0.275,0.3874407410621643,0,0,0,1983,1.983
276,0.276,0.3878800868988037,0,0,0,1983,1.983
277,0.277,0.38847237825393677,0,0,0,1983,1.983
278,0.278,0.38936489820480347,0,0,0,1983,1.983
279,0.279,0.39060232043266296,0,0,0,1983,1.983
280,0.28,0.3918047845363617,0,0,0,1983,1.983
281,0.281,0.3925917446613312,0,0,0,1983,1.983
282,0.28200000000000003,0.39358970522880554,0,0,0,1983,1.983
283,0.28300000000000003,0.3947504460811615,0,0,0,1983,1.983
284,0.28400000000000003,0.3957729935646057,0,0,0,1983,1.983
285,0.28500000000000003,0.39664211869239807,0,0,0,1983,1.983
286,0.28600000000000003,0.3973538875579834,0,0,0,1983,1.983
287,0.28700000000000003,0.39789897203445435,0,0,0,1983,1.983
288,0.28800000000000003,0.39809650182724,0,0,0,1983,1.983
289,0.289,0.3980361223220825,0,0,0,1983,1.983
290,0.29,0.3981580436229706,0,0,0,1983,1.983
291,0.291,0.3983612358570099,0,0,0,1983,1.983
292,0.292,0.398360937833786,0,0,0,1983,1.983
293,0.293,0.3981853127479553,0,0,0,1983,1.983
294,0.294,0.39810317754745483,0,0,0,1983,1.983
295,0.295,0.39806658029556274,0,0,0,1983,1.983
296,0.296,0.39797425270080566,0,0,0,1983,1.983
297,0.297,0.39796942472457886,0,0,0,1983,1.983
298,0.298,0.3983664810657501,0,0,0,1983,1.983
299,0.299,0.3992025554180145,0,0,0,1983,1.983
300,0.3,0.3999767303466797,0,0,0,1983,1.983
301,0.301,0.40042975544929504,0,0,0,1983,1.983
302,0.302,0.4008670151233673,0,0,0,1983,1.983
303,0.303,0.40123292803764343,0,0,0,1983,1.983
304,0.304,0.4015142619609833,0,0,0,1983,1.983
305,0.305,0.40185827016830444,0,0,0,1983,1.983
306,0.306,0.40192797780036926,0,0,0,1983,1.983
307,0.307,0.4018245339393616,0,0,0,1983,1.983
308,0.308,0.4013277590274811,0,0,0,1983,1.983
309,0.309,0.40058887004852295,0,0,0,1983,1.983
310,0.31,0.3999514579772949,0,0,0,1983,1.983
311,0.311,0.39911261200904846,0,0,0,1983,1.983
312,0.312,0.3982691168785095,0,0,0,1983,1.983
313,0.313,0.397538959980011,0,0,0,1983,1.983
314,0.314,0.3969952464103699,0,0,0,1983,1.983
315,0.315,0.3967057466506958,0,0,0,1983,1.983
316,0.316,0.3966241180896759,0,0,0,1983,1.983
317,0.317,0.39680173993110657,0,0,0,1983,1.983
318,0.318,0.3972231149673462,0,0,0,1983,1.983
319,0.319,0.39795923233032227,0,0,0,1983,1.983
320,0.32,0.39885082840919495,0,0,0,1983,1.983
321,0.321,0.3995722234249115,0,0,0,1983,1.983
322,0.322,0.40037626028060913,0,0,0,1983,1.983
323,0.323,0.4011591970920563,0,0,0,1983,1.983
324,0.324,0.40169742703437805,0,0,0,1983,1.983
325,0.325,0.4019441306591034,0,0,0,1983,1.983
326,0.326,0.40172362327575684,0,0,0,1983,1.983
327,0.327,0.4011622369289398,0,0,0,1983,1.983
328,0.328,0.4001680016517639,0,0,0,1983,1.983
329,0.329,0.3990314304828644,0,0,0,1983,1.983
330,0.33,0.3980958163738251,0,0,0,1983,1.983
331,0.331,0.39712095260620117,0,0,0,1983,1.983
332,0.332,0.39613229036331177,0,0,0,1983,1.983
333,0.333,0.3951854109764099,0,0,0,1983,1.983
334,0.334,0.39457204937934875,0,0,0,1983,1.983
335,0.335,0.3941420912742615,0,0,0,1983,1.983
336,0.336,0.3938935697078705,0,0,0,1983,1.983
337,0.337,0.3939947783946991,0,0,0,1983,1.983
338,0.338,0.39439842104911804,0,0,0,1983,1.983
339,0.339,0.3951067328453064,0,0,0,1983,1.983
340,0.34,0.39588841795921326,0,0,0,1983,1.983
341,0.341,0.39661845564842224,0,0,0,1983,1.983
342,0.342,0.3974038064479828,0,0,0,1983,1.983
343,0.343,0.3980357050895691,0,0,0,1983,1.983
344,0.34400000000000003,0.39849406480789185,0,0,0,1983,1.983
345,0.34500000000000003,0.39879050850868225,0,0,0,1983,1.983
346,0.34600000000000003,0.3990384340286255,0,0,0,1983,1.983
347,0.34700000000000003,0.39909666776657104,0,0,0,1983,1.983
348,0.34800000000000003,0.39870643615722656,0,0,0,1983,1.983
349,0.34900000000000003,0.39812251925468445,0,0,0,1983,1.983
350,0.35000000000000003,0.3975282609462738,0,0,0,1983,1.983
351,0.35100000000000003,0.39702320098876953,0,0,0,1983,1.983
352,0.352,0.39646363258361816,0,0,0,1983,1.983
353,0.353,0.3959091305732727,0,0,0,1983,1.983
354,0.354,0.3955678343772888,0,0,0,1983,1.983
355,0.355,0.39531344175338745,0,0,0,1983,1.983
356,0.356,0.39509835839271545,0,0,0,1983,1.983
357,0.357,0.39507147669792175,0,0,0,1983,1.983
358,0.358,0.39530041813850403,0,0,0,1983,1.983
359,0.359,0.3957134485244751,0,0,0,1983,1.983
360,0.36,0.3961316645145416,0,0,0,1983,1.983
361,0.361,0.3963109254837036,0,0,0,1983,1.983
362,0.362,0.3966639041900635,0,0,0,1983,1.983
363,0.363,0.39714315533638,0,0,0,1983,1.983
364,0.364,0.3975681960582733,0,0,0,1983,1.983
365,0.365,0.39794713258743286,0,0,0,1983,1.983
366,0.366,0.3981435000896454,0,0,0,1983,1.983
367,0.367,0.3982214033603668,0,0,0,1983,1.983
368,0.368,0.3978373110294342,0,0,0,1983,1.983
369,0.369,0.3973209261894226,0,0,0,1983,1.983
370,0.37,0.3969924747943878,0,0,0,1983,1.983
371,0.371,0.3968682885169983,0,0,0,1983,1.983
372,0.372,0.3965908885002136,0,0,0,1983,1.983
373,0.373,0.3962685167789459,0,0,0,1983,1.983
374,0.374,0.39600786566734314,0,0,0,1983,1.983
375,0.375,0.3957643210887909,0,0,0,1983,1.983
376,0.376,0.3955245912075043,0,0,0,1983,1.983
377,0.377,0.3954642415046692,0,0,0,1983,1.983
378,0.378,0.3956400156021118,0,0,0,1983,1.983
379,0.379,0.3960104286670685,0,0,0,1983,1.983
380,0.38,0.39633312821388245,0,0,0,1983,1.983
381,0.381,0.39634010195732117,0,0,0,1983,1.983
382,0.382,0.396298348903656,0,0,0,1983,1.983
383,0.383,0.39627736806869507,0,0,0,1983,1.983
384,0.384,0.3962549567222595,0,0,0,1983,1.983
385,0.385,0.3963541090488434,0,0,0,1983,1.983
386,0.386,0.3965052664279938,0,0,0,1983,1.983
387,0.387,0.3966893255710602,0,0,0,1983,1.983
388,0.388,0.3966464698314667,0,0,0,1983,1.983
389,0.389,0.3966626524925232,0,0,0,1983,1.983
390,0.39,0.3966602087020874,0,0,0,1983,1.983
391,0.391,0.39666926860809326,0,0,0,1983,1.983
392,0.392,0.39666634798049927,0,0,0,1983,1.983
393,0.393,0.39652684330940247,0,0,0,1983,1.983
394,0.394,0.39639654755592346,0,0,0,1983,1.983
395,0.395,0.396323025226593,0,0,0,1983,1.983
396,0.396,0.396308034658432,0,0,0,1983,1.983
397,0.397,0.39632728695869446,0,0,0,1983,1.983
398,0.398,0.3963650166988373,0,0,0,1983,1.983
399,0.399,0.3965608477592468,0,0,0,1983,1.983
400,0.4,0.39666542410850525,0,0,0,1983,1.983
401,0.401,0.39672788977622986,0,0,0,1983,1.983
402,0.402,0.39674633741378784,0,0,0,1983,1.983
403,0.403,0.3966783285140991,0,0,0,1983,1.983
404,0.404,0.3965650796890259,0,0,0,1983,1.983
405,0.405,0.39657384157180786,0,0,0,1983,1.983
406,0.406,0.3966839909553528,0,0,0,1983,1.983
407,0.40700000000000003,0.39685964584350586,0,0,0,1983,1.983
408,0.40800000000000003,0.3969019651412964,0,0,0,1983,1.983
409,0.40900000000000003,0.3969068229198456,0,0,0,1983,1.983
410,0.41000000000000003,0.39689522981643677,0,0,0,1983,1.983
411,0.41100000000000003,0.39681529998779297,0,0,0,1983,1.983
412,0.41200000000000003,0.3967148959636688,0,0,0,1983,1.983
413,0.41300000000000003,0.3965294659137726,0,0,0,1983,1.983
414,0.41400000000000003,0.39630672335624695,0,0,0,1983,1.983
415,0.41500000000000004,0.39607033133506775,0,0,0,1983,1.983
416,0.41600000000000004,0.39582857489585876,0,0,0,1983,1.983
417,0.417,0.3957153856754303,0,0,0,1983,1.983
418,0.418,0.3958250880241394,0,0,0,1983,1.983
419,0.419,0.3962356448173523,0,0,0,1983,1.983
420,0.42,0.39678603410720825,0,0,0,1983,1.983
421,0.421,0.39727598428726196,0,0,0,1983,1.983
422,0.422,0.39799150824546814,0,0,0,1983,1.983
423,0.423,0.3986475467681885,0,0,0,1983,1.983
424,0.424,0.3990981876850128,0,0,0,1983,1.983
425,0.425,0.39962559938430786,0,0,0,1983,1.983
426,0.426,0.39988452196121216,0,0,0,1983,1.983
427,0.427,0.3998207747936249,0,0,0,1983,1.983
428,0.428,0.3993399143218994,0,0,0,1983,1.983
429,0.429,0.39869776368141174,0,0,0,1983,1.983
430,0.43,0.39806029200553894,0,0,0,1983,1.983
431,0.431,0.3974423408508301,0,0,0,1983,1.983
432,0.432,0.39687418937683105,0,0,0,1983,1.983
433,0.433,0.3963510990142822,0,0,0,1983,1.983
434,0.434,0.3959384262561798,0,0,0,1983,1.983
435,0.435,0.3956852853298187,0,0,0,1983,1.983
436,0.436,0.395535409450531,0,0,0,1983,1.983
437,0.437,0.3955785930156708,0,0,0,1983,1.983
438,0.438,0.39581167697906494,0,0,0,1983,1.983
439,0.439,0.3962908089160919,0,0,0,1983,1.983
440,0.44,0.39684155583381653,0,0,0,1983,1.983
441,0.441,0.39720433950424194,0,0,0,1983,1.983
442,0.442,0.3976444900035858,0,0,0,1983,1.983
443,0.443,0.3981325626373291,0,0,0,1983,1.983
444,0.444,0.3984300196170807,0,0,0,1983,1.983
445,0.445,0.3985756039619446,0,0,0,1983,1.983
446,0.446,0.3987322151660919,0,0,0,1983,1.983
447,0.447,0.3989230692386627,0,0,0,1983,1.983
448,0.448,0.39871546626091003,0,0,0,1983,1.983
449,0.449,0.39818745851516724,0,0,0,1983,1.983
450,0.45,0.39758336544036865,0,0,0,1983,1.983
451,0.451,0.39713987708091736,0,0,0,1983,1.983
452,0.452,0.3966464698314667,0,0,0,1983,1.983
453,0.453,0.39613381028175354,0,0,0,1983,1.983
454,0.454,0.39570099115371704,0,0,0,1983,1.983
455,0.455,0.395347535610199,0,0,0,1983,1.983
456,0.456,0.3950939476490021,0,0,0,1983,1.983
457,0.457,0.39510029554367065,0,0,0,1983,1.983
458,0.458,0.3953322768211365,0,0,0,1983,1.983
459,0.459,0.395809143781662,0,0,0,1983,1.983
460,0.46,0.39629238843917847,0,0,0,1983,1.983
461,0.461,0.3965047299861908,0,0,0,1983,1.983
462,0.462,0.3969791531562805,0,0,0,1983,1.983
463,0.463,0.39757040143013,0,0,0,1983,1.983
464,0.464,0.39803147315979004,0,0,0,1983,1.983
465,0.465,0.39823687076568604,0,0,0,1983,1.983
466,0.466,0.39834001660346985,0,0,0,1983,1.983
467,0.467,0.39829519391059875,0,0,0,1983,1.983
468,0.468,0.3978411555290222,0,0,0,1983,1.983
469,0.46900000000000003,0.39723020792007446,0,0,0,1983,1.983
470,0.47000000000000003,0.39675986766815186,0,0,0,1983,1.983
471,0.47100000000000003,0.3963606357574463,0,0,0,1983,1.983
472,0.47200000000000003,0.39620962738990784,0,0,0,1983,1.983
473,0.47300000000000003,0.3961541950702667,0,0,0,1983,1.983
474,0.47400000000000003,0.39608415961265564,0,0,0,1983,1.983
475,0.47500000000000003,0.3960523009300232,0,0,0,1983,1.983
476,0.47600000000000003,0.3960501253604889,0,0,0,1983,1.983
477,0.47700000000000004,0.3962080180644989,0,0,0,1983,1.983
478,0.47800000000000004,0.39656299352645874,0,0,0,1983,1.983
479,0.47900000000000004,0.3971317708492279,0,0,0,1983,1.983
480,0.48,0.39767125248908997,0,0,0,1983,1.983
481,0.481,0.39802834391593933,0,0,0,1983,1.983
482,0.482,0.3983687162399292,0,0,0,1983,1.983
