Bt,ip,ne_nG,n=1 amplitude,Mir_avg_amp,Mir_avg_fre,v_loop,dx_a,dy_a,sxr_mean,xuv_ratio
2.3328025,448278.6,5.831377,852.90704,0.0,0.0,0.36018515,19.341295,-10.995396,0.2324342,1.3467607
2.3238425,448006.25,5.8293023,855.9077,0.0,0.0,0.39363435,19.421005,-10.9929085,0.23337317,1.3583978
2.3186388,448196.78,5.8293734,900.92694,0.0,0.0,0.4057344,19.430428,-11.00133,0.2327842,1.3356807
2.3250866,448063.3,5.8246446,878.2092,0.0,0.0,0.38437557,19.446337,-11.038961,0.23277919,1.3429358
2.3297024,448280.75,5.8220944,849.5742,0.0,0.0,0.39167857,19.436483,-10.951389,0.23293836,1.3392316
2.3317826,448117.44,5.820348,864.72394,0.0,0.0,0.38339227,19.474527,-11.014624,0.23156342,1.3609749
2.332117,448232.12,5.817412,867.5119,0.0,0.0,0.3596083,19.441198,-10.973917,0.23451199,1.3769655
2.3297465,448423.53,5.813795,867.26654,0.0,0.0,0.3652527,19.390812,-11.022722,0.23356193,1.3484699
2.3199954,448337.06,5.8098354,864.77594,0.0,0.0,0.39041087,19.32891,-11.042544,0.23231144,1.3750756
2.3176937,448175.8,5.806291,854.0907,0.0,0.0,0.36803976,19.381527,-11.0163765,0.23111688,1.3564258
2.3243005,448369.6,5.8004484,861.0292,0.0,0.0,0.40674078,19.516436,-10.973344,0.23586725,1.3741696
2.3294861,448388.3,5.796336,882.11957,0.0,0.0,0.3242035,19.599533,-10.9832735,0.23361826,1.3680707
2.3293908,448000.9,5.795886,840.30475,0.0,0.0,0.35581908,19.580372,-11.001573,0.23567244,1.3570801
2.3284986,447939.34,5.798975,842.7281,0.0,0.0,0.36791658,19.530897,-10.971479,0.23425403,1.356492
2.3277845,447668.8,5.8001494,882.3128,0.0,0.0,0.3497764,19.42609,-10.99136,0.23695382,1.3643122
2.3246388,447888.0,5.8024406,868.7861,0.0,0.0,0.3647133,19.639793,-10.995004,0.23498271,1.3417311
2.328342,447828.3,5.805214,872.3516,0.0,0.0,0.3658773,19.65027,-11.003074,0.23718537,1.3513223
2.3344522,447633.4,5.8073745,853.4472,0.0,0.0,0.36438373,19.563278,-10.972703,0.2360091,1.3488332
2.337241,447547.44,5.8081656,872.3204,0.0,0.0,0.35188213,19.516365,-10.983862,0.2370969,1.3336701
2.3376918,447410.38,5.8081217,863.6206,0.0,0.0,0.35274044,19.58642,-11.015395,0.23908107,1.3387738
2.3368015,447435.2,5.8095264,845.0675,0.0,0.0,0.36374354,19.55293,-10.980604,0.23727533,1.3292928
2.3155975,447329.16,5.8095393,806.6409,0.0,0.0,0.375757,19.578781,-11.042746,0.2424493,1.3376044
2.3220024,447491.6,5.8098106,874.6332,0.0,0.0,0.40283725,19.447247,-11.035915,0.24503526,1.3306667
2.3283525,447380.12,5.809973,861.58044,0.0,0.0,0.36686197,19.637407,-11.039313,0.24284603,1.3467771
2.3283534,447327.88,5.809069,871.4567,0.0,0.0,0.3805239,19.596298,-10.968648,0.24748111,1.3319597
2.3331697,447437.9,5.8085155,850.89014,0.0,0.0,0.37850142,19.504742,-10.917732,0.24249199,1.3438998
2.333199,447442.88,5.8080425,856.67444,0.0,0.0,0.34642312,19.611612,-10.9701185,0.24314629,1.342619
2.312455,447628.97,5.810516,830.9468,0.0,0.0,0.36060333,19.506765,-10.977364,0.24430555,1.3379924
2.3173409,447385.84,5.8090334,891.80994,0.0,0.0,0.3793811,19.595354,-10.957072,0.24104099,1.3595483
2.3116333,447544.25,5.806533,834.1798,0.0,0.0,0.37070018,19.463985,-10.9487915,0.24061766,1.3437797
2.3205569,447297.56,5.804518,841.7268,0.0,0.0,0.41249934,19.51093,-10.934417,0.24034792,1.3356069
2.3291316,447321.38,5.8023725,871.76965,0.0,0.0,0.37468204,19.594303,-10.901413,0.24266219,1.3576239
2.3319087,447184.75,5.8014374,884.9555,0.0,0.0,0.38351774,19.56021,-10.941239,0.24001032,1.3544526
2.3312564,447216.72,5.800923,873.2322,0.0,0.0,0.39126536,19.507849,-10.948974,0.24226464,1.3535695
2.3191416,447374.72,5.8026423,854.16046,0.0,0.0,0.38177583,19.59798,-10.972648,0.2449306,1.365051
2.3222163,447129.84,5.804313,863.1401,0.0,0.0,0.40406916,19.538744,-10.989741,0.24139342,1.3557583
2.3276424,447212.22,5.8059454,903.0496,0.0,0.0,0.40465483,19.607265,-10.935665,0.24231143,1.3371528
2.3334587,447212.22,5.806572,877.7409,0.0,0.0,0.40365884,19.704649,-10.923402,0.24019006,1.3392886
2.337074,447209.9,5.80671,840.62134,0.0,0.0,0.37898293,19.708546,-10.960224,0.24505585,1.3379054
2.3384395,447122.88,5.810036,861.5883,0.0,0.0,0.38777018,19.766624,-10.894404,0.24433534,1.3452194
2.3377302,446954.34,5.8098297,882.0212,0.0,0.0,0.3735103,19.75039,-10.967589,0.24242547,1.3411107
2.328041,446814.06,5.8085575,891.0531,0.0,0.0,0.3842928,19.831772,-10.94905,0.24326484,1.3395356
2.3276775,446709.94,5.8068776,874.3954,0.0,0.0,0.41821045,19.639137,-10.944238,0.24404235,1.3499823
2.329241,446897.03,5.8055964,867.91315,0.0,0.0,0.40178284,19.741087,-10.969789,0.24554509,1.3413337
2.3311946,446742.25,5.801781,871.02295,0.0,0.0,0.41768077,19.690886,-10.945525,0.24927919,1.3320851
2.3338048,447063.8,5.799458,890.2795,0.0,0.0,0.40330848,19.806845,-10.979121,0.24860722,1.3316797
2.334809,446822.12,5.7918096,868.08685,0.0,0.0,0.3882943,19.86344,-10.995103,0.2508026,1.3315114
2.3231556,446979.9,5.786378,851.7904,0.0,0.0,0.38319832,19.777752,-10.9761915,0.25117058,1.3150034
2.3209462,446749.2,5.7879157,872.1338,0.0,0.0,0.43043292,19.77534,-11.00804,0.24912748,1.3448405
2.3210828,446372.47,5.781532,892.6785,0.0,0.0,0.42573285,19.726095,-10.961986,0.25101215,1.3307256
2.3239071,446598.22,5.7721763,872.61676,0.0,0.0,0.45526746,19.697662,-10.947304,0.25012705,1.3333662
2.3293247,446817.22,5.769626,866.36865,0.0,0.0,0.4231368,19.738174,-10.989277,0.25053662,1.3271081
2.3306293,446813.8,5.7692676,901.9036,0.0,0.0,0.40874058,19.76967,-10.920183,0.25058892,1.3239713
2.3308845,446701.8,5.7692533,886.2693,0.0,0.0,0.4127545,19.706692,-10.937682,0.24623759,1.3445998
2.3318558,446629.2,5.7660494,876.5242,0.0,0.0,0.42802548,19.715725,-10.897846,0.24737045,1.3485707
2.326896,446921.4,5.766748,860.86945,0.0,0.0,0.4434614,19.69208,-10.916301,0.24809091,1.3265326
2.3241842,446665.34,5.7611094,866.22546,0.0,0.0,0.45504683,19.679783,-10.950352,0.24984138,1.3308494
2.3318024,447203.47,5.7597256,865.04926,0.0,0.0,0.47385177,19.73782,-10.902421,0.24820374,1.3503925
2.3360202,446917.72,5.7634954,852.96216,0.0,0.0,0.43187252,19.579988,-10.938726,0.24741869,1.3452482
2.339952,446549.28,5.7598314,866.141,0.0,0.0,0.3945397,19.549498,-10.950089,0.2467633,1.334724
2.3357105,446981.16,5.759869,842.1865,0.0,0.0,0.36534074,19.681658,-10.944457,0.24888596,1.3385295
2.326326,446819.9,5.760458,873.6322,0.0,0.0,0.38594142,19.612253,-10.932348,0.24756442,1.31181
2.3291094,446907.25,5.758952,873.34546,0.0,0.0,0.40077925,19.662922,-10.949838,0.24930932,1.3279442
2.3306658,447055.7,5.7645116,868.3664,0.0,0.0,0.38596517,19.667336,-10.923383,0.2491022,1.3223889
2.3328428,446626.2,5.759466,837.3217,0.0,0.0,0.42035538,19.654058,-11.003453,0.25181177,1.3366526
2.3333085,447634.25,5.7647257,875.6984,0.0,0.0,0.42386666,19.806557,-10.923312,0.2454851,1.3326929
2.3329918,446762.62,5.766741,861.9127,0.0,0.0,0.4144431,19.732761,-10.897651,0.25060272,1.3301969
2.3291225,446809.78,5.767911,870.91644,0.0,0.0,0.42457217,19.778055,-10.946105,0.2524799,1.3177781
2.323459,446612.03,5.760252,861.58344,0.0,0.0,0.44528762,19.716616,-10.982847,0.25326484,1.3078436
2.3219752,447198.12,5.759692,873.12805,0.0,0.0,0.46539146,19.755228,-10.90595,0.2542204,1.3197937
2.3262715,446789.0,5.759443,854.9401,0.0,0.0,0.49965942,19.749104,-10.934665,0.25350192,1.3258187
2.329842,446789.94,5.756978,859.8173,0.0,0.0,0.46743265,19.73432,-10.898487,0.25613043,1.3287501
2.3293693,446820.1,5.7554817,864.15106,0.0,0.0,0.48148555,19.740543,-10.900188,0.2528382,1.3302134
2.3288217,446897.03,5.7571893,867.08527,0.0,0.0,0.46171018,19.815586,-10.899858,0.25359127,1.3602647
2.319886,446763.7,5.7590537,895.67554,0.0,0.0,0.46145487,19.622755,-10.919421,0.25614494,1.3611352
2.3216732,446842.53,5.76154,898.4289,0.0,0.0,0.47145343,19.716358,-10.971273,0.25462148,1.3761286
2.3259358,446765.66,5.761113,863.85406,0.0,0.0,0.48820004,19.720968,-10.910508,0.25515732,1.3675053
2.3344872,446906.75,5.7601457,854.601,0.0,0.0,0.5097651,19.732628,-10.899721,0.25317383,1.3383543
2.335913,447034.06,5.7631593,859.74976,0.0,0.0,0.46272564,19.598522,-10.907882,0.25345257,1.3246902
2.3371024,446799.9,5.7618103,905.5336,0.0,0.0,0.4733491,19.637072,-10.869475,0.25548488,1.3313823
2.3356862,447096.34,5.7625866,880.4881,0.0,0.0,0.47310713,19.60833,-10.875518,0.255732,1.33053
2.3281193,447024.75,5.7624617,857.30334,0.0,0.0,0.45164356,19.648329,-10.90633,0.25753698,1.3204427
2.3289251,447287.78,5.7643104,858.9157,0.0,0.0,0.48302713,19.662096,-10.934305,0.25566497,1.3058774
2.3287973,447061.2,5.7541842,866.1594,0.0,0.0,0.4489829,19.583813,-10.902959,0.25504607,1.3040373
2.3298438,447537.53,5.751069,871.23,0.0,0.0,0.46607804,19.687935,-10.907599,0.25083047,1.3033546
2.3333392,447178.88,5.754286,862.26666,0.0,0.0,0.4346661,19.674252,-10.928454,0.255852,1.2932874
2.3326378,447057.34,5.75197,864.40314,0.0,0.0,0.4140497,19.584412,-10.885298,0.25551993,1.29617
2.3297584,447421.34,5.753764,859.9172,0.0,0.0,0.4443807,19.60951,-10.908829,0.25717244,1.295193
2.323076,446982.34,5.752447,849.91974,0.0,0.0,0.44551164,19.61721,-10.875896,0.25886637,1.2959379
2.3226335,446869.47,5.750556,870.24066,0.0,0.0,0.4452292,19.663303,-10.910805,0.2574327,1.2938164
2.3245873,446784.94,5.7423306,846.2437,0.0,0.0,0.46759248,19.433907,-10.900373,0.25581318,1.2797145
2.3296266,447393.84,5.7409368,880.001,0.0,0.0,0.4452711,19.611967,-10.899125,0.26164848,1.2851297
2.3310354,446992.88,5.736644,899.96704,0.0,0.0,0.437514,19.541508,-10.888784,0.2630406,1.2776482
2.32943,447162.2,5.7322016,853.8166,0.0,0.0,0.42635256,19.640837,-10.853576,0.26683325,1.284611
2.3284392,447325.06,5.7297926,852.11285,0.0,0.0,0.41229287,19.597809,-10.926189,0.262618,1.2955242
2.323561,447324.0,5.728405,874.23145,0.0,0.0,0.43605676,19.586903,-10.884955,0.26397356,1.3099456
2.32154,447304.4,5.7229524,884.0609,0.0,0.0,0.45096636,19.48193,-10.851128,0.26243317,1.3093926
2.3305461,447480.2,5.7238,864.5449,0.0,0.0,0.4633252,19.629456,-10.850935,0.26103657,1.296619
2.3360727,447145.06,5.718512,869.9954,0.0,0.0,0.44160852,19.50215,-10.887138,0.26060033,1.2961581
2.336931,447571.28,5.7153435,857.96844,0.0,0.0,0.42518252,19.55664,-10.852526,0.26093593,1.3152436
2.317608,447382.6,5.714867,861.1458,0.0,0.0,0.38163164,19.55229,-10.855646,0.25867864,1.321994
2.3211904,447406.38,5.7140856,872.0201,0.0,0.0,0.37884453,19.59512,-10.88624,0.25846648,1.3009957
2.3280587,447318.38,5.7130547,840.5114,0.0,0.0,0.39600533,19.418549,-10.866342,0.2583357,1.290675
2.3272638,447151.3,5.7127337,845.79895,0.0,0.0,0.37899926,19.471722,-10.875712,0.25455397,1.2910942
2.3295465,447049.7,5.7103906,858.11365,0.0,0.0,0.3928474,19.410145,-10.897627,0.25577694,1.3042864
2.3334868,447211.1,5.7076364,901.36115,0.0,0.0,0.38655853,19.399675,-10.9300375,0.25818628,1.3097711
2.3315573,447201.03,5.7019,888.23676,0.0,0.0,0.3634351,19.418959,-10.915326,0.26103634,1.3235555
2.3299646,447594.62,5.7025547,846.3212,0.0,0.0,0.39238867,19.382044,-10.94699,0.26125783,1.3092937
2.3200872,447301.44,5.699791,862.5839,0.0,0.0,0.4049263,19.448906,-10.901631,0.2613136,1.291465
2.299279,447400.47,5.6966896,883.04474,0.0,0.0,0.39791173,19.401274,-10.883638,0.2626633,1.2907562
2.3183372,447194.4,5.6903844,865.97845,0.0,0.0,0.4249069,19.364906,-10.873374,0.2586547,1.2780058
2.3295996,447442.56,5.6899867,846.6999,0.0,0.0,0.40585864,19.39912,-10.896422,0.26173887,1.278953
2.3308656,447546.12,5.6886716,854.92505,0.0,0.0,0.4040991,19.440128,-10.883128,0.26090544,1.2884275
2.3290918,447446.12,5.682921,872.05,0.0,0.0,0.37698087,19.50275,-10.9099045,0.2668288,1.2738535
2.3286092,447635.4,5.681255,865.75507,0.0,0.0,0.37980556,19.498308,-10.863079,0.2705796,1.2668087
2.3255,447640.12,5.679277,835.08136,0.0,0.0,0.39854,19.415257,-10.805607,0.26673353,1.286386
2.325444,447739.94,5.6799583,879.46136,0.0,0.0,0.4185178,19.50809,-10.839478,0.26637235,1.2727543
2.3339534,447555.56,5.681031,858.5671,0.0,0.0,0.40616992,19.360231,-10.834068,0.26729536,1.2747959
2.3379767,447657.62,5.6787224,859.1453,0.0,0.0,0.37807387,19.374744,-10.861346,0.26440668,1.2734511
2.340621,447528.6,5.6744566,848.16034,0.0,0.0,0.37684548,19.375824,-10.834936,0.2661064,1.259589
2.3387,447663.62,5.6733294,850.3975,0.0,0.0,0.3691407,19.362146,-10.801501,0.2647465,1.2668855
2.3322089,447661.2,5.6734743,845.0958,0.0,0.0,0.37449178,19.385845,-10.864882,0.2655633,1.2822878
2.32924,447618.2,5.67035,894.6648,0.0,0.0,0.40108794,19.228292,-10.868563,0.26432544,1.2793523
2.32889,447855.0,5.6694794,858.9231,0.0,0.0,0.3703234,19.308798,-10.827417,0.26174358,1.2863224
2.32913,447721.28,5.6679893,843.9974,0.0,0.0,0.39230523,19.255781,-10.821084,0.26048526,1.2751366
2.3316278,447758.16,5.667041,844.8407,0.0,0.0,0.36200294,19.279142,-10.864843,0.26197216,1.2788701
2.330652,447983.9,5.6678967,883.44147,0.0,0.0,0.35742202,19.349882,-10.853814,0.2615799,1.2830515
