theta,sustain_ms,shot_tpr,shot_fpr,shot_accuracy,lead_time_ms_median
0.24655172413793103,1.0,0.0,0.0,0.9,
0.24655172413793103,1.4736842105263157,0.0,0.0,0.9,
0.24655172413793103,1.9473684210526314,0.0,0.0,0.9,
0.24655172413793103,2.4210526315789473,0.0,0.0,0.9,
0.24655172413793103,2.894736842105263,0.0,0.0,0.9,
0.24655172413793103,3.3684210526315788,0.0,0.0,0.9,
0.24655172413793103,3.8421052631578947,0.0,0.0,0.9,
0.24655172413793103,4.315789473684211,0.0,0.0,0.9,
0.24655172413793103,4.789473684210526,0.0,0.0,0.9,
0.24655172413793103,5.263157894736842,0.0,0.0,0.9,
0.24655172413793103,5.7368421052631575,0.0,0.0,0.9,
0.24655172413793103,6.2105263157894735,0.0,0.0,0.9,
0.24655172413793103,6.684210526315789,0.0,0.0,0.9,
0.24655172413793103,7.157894736842105,0.0,0.0,0.9,
0.24655172413793103,7.63157894736842,0.0,0.0,0.9,
0.24655172413793103,8.105263157894736,0.0,0.0,0.9,
0.24655172413793103,8.578947368421051,0.0,0.0,0.9,
0.24655172413793103,9.052631578947368,0.0,0.0,0.9,
0.24655172413793103,9.526315789473683,0.0,0.0,0.9,
0.24655172413793103,10.0,0.0,0.0,0.9,
0.27586206896551724,1.0,0.0,0.0,0.9,
0.27586206896551724,1.4736842105263157,0.0,0.0,0.9,
0.27586206896551724,1.9473684210526314,0.0,0.0,0.9,
0.27586206896551724,2.4210526315789473,0.0,0.0,0.9,
0.27586206896551724,2.894736842105263,0.0,0.0,0.9,
0.27586206896551724,3.3684210526315788,0.0,0.0,0.9,
0.27586206896551724,3.8421052631578947,0.0,0.0,0.9,
0.27586206896551724,4.315789473684211,0.0,0.0,0.9,
0.27586206896551724,4.789473684210526,0.0,0.0,0.9,
0.27586206896551724,5.263157894736842,0.0,0.0,0.9,
0.27586206896551724,5.7368421052631575,0.0,0.0,0.9,
0.27586206896551724,6.2105263157894735,0.0,0.0,0.9,
0.27586206896551724,6.684210526315789,0.0,0.0,0.9,
0.27586206896551724,7.157894736842105,0.0,0.0,0.9,
0.27586206896551724,7.63157894736842,0.0,0.0,0.9,
0.27586206896551724,8.105263157894736,0.0,0.0,0.9,
0.27586206896551724,8.578947368421051,0.0,0.0,0.9,
0.27586206896551724,9.052631578947368,0.0,0.0,0.9,
0.27586206896551724,9.526315789473683,0.0,0.0,0.9,
0.27586206896551724,10.0,0.0,0.0,0.9,
0.30517241379310345,1.0,0.0,0.0,0.9,
0.30517241379310345,1.4736842105263157,0.0,0.0,0.9,
0.30517241379310345,1.9473684210526314,0.0,0.0,0.9,
0.30517241379310345,2.4210526315789473,0.0,0.0,0.9,
0.30517241379310345,2.894736842105263,0.0,0.0,0.9,
0.30517241379310345,3.3684210526315788,0.0,0.0,0.9,
0.30517241379310345,3.8421052631578947,0.0,0.0,0.9,
0.30517241379310345,4.315789473684211,0.0,0.0,0.9,
0.30517241379310345,4.789473684210526,0.0,0.0,0.9,
0.30517241379310345,5.263157894736842,0.0,0.0,0.9,
0.30517241379310345,5.7368421052631575,0.0,0.0,0.9,
0.30517241379310345,6.2105263157894735,0.0,0.0,0.9,
0.30517241379310345,6.684210526315789,0.0,0.0,0.9,
0.30517241379310345,7.157894736842105,0.0,0.0,0.9,
0.30517241379310345,7.63157894736842,0.0,0.0,0.9,
0.30517241379310345,8.105263157894736,0.0,0.0,0.9,
0.30517241379310345,8.578947368421051,0.0,0.0,0.9,
0.30517241379310345,9.052631578947368,0.0,0.0,0.9,
0.30517241379310345,9.526315789473683,0.0,0.0,0.9,
0.30517241379310345,10.0,0.0,0.0,0.9,
0.33448275862068966,1.0,0.0,0.0,0.9,
0.33448275862068966,1.4736842105263157,0.0,0.0,0.9,
0.33448275862068966,1.9473684210526314,0.0,0.0,0.9,
0.33448275862068966,2.4210526315789473,0.0,0.0,0.9,
0.33448275862068966,2.894736842105263,0.0,0.0,0.9,
0.33448275862068966,3.3684210526315788,0.0,0.0,0.9,
0.33448275862068966,3.8421052631578947,0.0,0.0,0.9,
0.33448275862068966,4.315789473684211,0.0,0.0,0.9,
0.33448275862068966,4.789473684210526,0.0,0.0,0.9,
0.33448275862068966,5.263157894736842,0.0,0.0,0.9,
0.33448275862068966,5.7368421052631575,0.0,0.0,0.9,
0.33448275862068966,6.2105263157894735,0.0,0.0,0.9,
0.33448275862068966,6.684210526315789,0.0,0.0,0.9,
0.33448275862068966,7.157894736842105,0.0,0.0,0.9,
0.33448275862068966,7.63157894736842,0.0,0.0,0.9,
0.33448275862068966,8.105263157894736,0.0,0.0,0.9,
0.33448275862068966,8.578947368421051,0.0,0.0,0.9,
0.33448275862068966,9.052631578947368,0.0,0.0,0.9,
0.33448275862068966,9.526315789473683,0.0,0.0,0.9,
0.33448275862068966,10.0,0.0,0.0,0.9,
0.36379310344827587,1.0,0.0,0.0,0.9,
0.36379310344827587,1.4736842105263157,0.0,0.0,0.9,
0.36379310344827587,1.9473684210526314,0.0,0.0,0.9,
0.36379310344827587,2.4210526315789473,0.0,0.0,0.9,
0.36379310344827587,2.894736842105263,0.0,0.0,0.9,
0.36379310344827587,3.3684210526315788,0.0,0.0,0.9,
0.36379310344827587,3.8421052631578947,0.0,0.0,0.9,
0.36379310344827587,4.315789473684211,0.0,0.0,0.9,
0.36379310344827587,4.789473684210526,0.0,0.0,0.9,
0.36379310344827587,5.263157894736842,0.0,0.0,0.9,
0.36379310344827587,5.7368421052631575,0.0,0.0,0.9,
0.36379310344827587,6.2105263157894735,0.0,0.0,0.9,
0.36379310344827587,6.684210526315789,0.0,0.0,0.9,
0.36379310344827587,7.157894736842105,0.0,0.0,0.9,
0.36379310344827587,7.63157894736842,0.0,0.0,0.9,
0.36379310344827587,8.105263157894736,0.0,0.0,0.9,
0.36379310344827587,8.578947368421051,0.0,0.0,0.9,
0.36379310344827587,9.052631578947368,0.0,0.0,0.9,
0.36379310344827587,9.526315789473683,0.0,0.0,0.9,
0.36379310344827587,10.0,0.0,0.0,0.9,
0.3931034482758621,1.0,0.0,0.0,0.9,
0.3931034482758621,1.4736842105263157,0.0,0.0,0.9,
0.3931034482758621,1.9473684210526314,0.0,0.0,0.9,
0.3931034482758621,2.4210526315789473,0.0,0.0,0.9,
0.3931034482758621,2.894736842105263,0.0,0.0,0.9,
0.3931034482758621,3.3684210526315788,0.0,0.0,0.9,
0.3931034482758621,3.8421052631578947,0.0,0.0,0.9,
0.3931034482758621,4.315789473684211,0.0,0.0,0.9,
0.3931034482758621,4.789473684210526,0.0,0.0,0.9,
0.3931034482758621,5.263157894736842,0.0,0.0,0.9,
0.3931034482758621,5.7368421052631575,0.0,0.0,0.9,
0.3931034482758621,6.2105263157894735,0.0,0.0,0.9,
0.3931034482758621,6.684210526315789,0.0,0.0,0.9,
0.3931034482758621,7.157894736842105,0.0,0.0,0.9,
0.3931034482758621,7.63157894736842,0.0,0.0,0.9,
0.3931034482758621,8.105263157894736,0.0,0.0,0.9,
0.3931034482758621,8.578947368421051,0.0,0.0,0.9,
0.3931034482758621,9.052631578947368,0.0,0.0,0.9,
0.3931034482758621,9.526315789473683,0.0,0.0,0.9,
0.3931034482758621,10.0,0.0,0.0,0.9,
0.4224137931034483,1.0,0.0,0.0,0.9,
0.4224137931034483,1.4736842105263157,0.0,0.0,0.9,
0.4224137931034483,1.9473684210526314,0.0,0.0,0.9,
0.4224137931034483,2.4210526315789473,0.0,0.0,0.9,
0.4224137931034483,2.894736842105263,0.0,0.0,0.9,
0.4224137931034483,3.3684210526315788,0.0,0.0,0.9,
0.4224137931034483,3.8421052631578947,0.0,0.0,0.9,
0.4224137931034483,4.315789473684211,0.0,0.0,0.9,
0.4224137931034483,4.789473684210526,0.0,0.0,0.9,
0.4224137931034483,5.263157894736842,0.0,0.0,0.9,
0.4224137931034483,5.7368421052631575,0.0,0.0,0.9,
0.4224137931034483,6.2105263157894735,0.0,0.0,0.9,
0.4224137931034483,6.684210526315789,0.0,0.0,0.9,
0.4224137931034483,7.157894736842105,0.0,0.0,0.9,
0.4224137931034483,7.63157894736842,0.0,0.0,0.9,
0.4224137931034483,8.105263157894736,0.0,0.0,0.9,
0.4224137931034483,8.578947368421051,0.0,0.0,0.9,
0.4224137931034483,9.052631578947368,0.0,0.0,0.9,
0.4224137931034483,9.526315789473683,0.0,0.0,0.9,
0.4224137931034483,10.0,0.0,0.0,0.9,
0.4517241379310345,1.0,0.0,0.0,0.9,
0.4517241379310345,1.4736842105263157,0.0,0.0,0.9,
0.4517241379310345,1.9473684210526314,0.0,0.0,0.9,
0.4517241379310345,2.4210526315789473,0.0,0.0,0.9,
0.4517241379310345,2.894736842105263,0.0,0.0,0.9,
0.4517241379310345,3.3684210526315788,0.0,0.0,0.9,
0.4517241379310345,3.8421052631578947,0.0,0.0,0.9,
0.4517241379310345,4.315789473684211,0.0,0.0,0.9,
0.4517241379310345,4.789473684210526,0.0,0.0,0.9,
0.4517241379310345,5.263157894736842,0.0,0.0,0.9,
0.4517241379310345,5.7368421052631575,0.0,0.0,0.9,
0.4517241379310345,6.2105263157894735,0.0,0.0,0.9,
0.4517241379310345,6.684210526315789,0.0,0.0,0.9,
0.4517241379310345,7.157894736842105,0.0,0.0,0.9,
0.4517241379310345,7.63157894736842,0.0,0.0,0.9,
0.4517241379310345,8.105263157894736,0.0,0.0,0.9,
0.4517241379310345,8.578947368421051,0.0,0.0,0.9,
0.4517241379310345,9.052631578947368,0.0,0.0,0.9,
0.4517241379310345,9.526315789473683,0.0,0.0,0.9,
0.4517241379310345,10.0,0.0,0.0,0.9,
0.4810344827586207,1.0,0.0,0.0,0.9,
0.4810344827586207,1.4736842105263157,0.0,0.0,0.9,
0.4810344827586207,1.9473684210526314,0.0,0.0,0.9,
0.4810344827586207,2.4210526315789473,0.0,0.0,0.9,
0.4810344827586207,2.894736842105263,0.0,0.0,0.9,
0.4810344827586207,3.3684210526315788,0.0,0.0,0.9,
0.4810344827586207,3.8421052631578947,0.0,0.0,0.9,
0.4810344827586207,4.315789473684211,0.0,0.0,0.9,
0.4810344827586207,4.789473684210526,0.0,0.0,0.9,
0.4810344827586207,5.263157894736842,0.0,0.0,0.9,
0.4810344827586207,5.7368421052631575,0.0,0.0,0.9,
0.4810344827586207,6.2105263157894735,0.0,0.0,0.9,
0.4810344827586207,6.684210526315789,0.0,0.0,0.9,
0.4810344827586207,7.157894736842105,0.0,0.0,0.9,
0.4810344827586207,7.63157894736842,0.0,0.0,0.9,
0.4810344827586207,8.105263157894736,0.0,0.0,0.9,
0.4810344827586207,8.578947368421051,0.0,0.0,0.9,
0.4810344827586207,9.052631578947368,0.0,0.0,0.9,
0.4810344827586207,9.526315789473683,0.0,0.0,0.9,
0.4810344827586207,10.0,0.0,0.0,0.9,
0.5103448275862069,1.0,0.0,0.0,0.9,
0.5103448275862069,1.4736842105263157,0.0,0.0,0.9,
0.5103448275862069,1.9473684210526314,0.0,0.0,0.9,
0.5103448275862069,2.4210526315789473,0.0,0.0,0.9,
0.5103448275862069,2.894736842105263,0.0,0.0,0.9,
0.5103448275862069,3.3684210526315788,0.0,0.0,0.9,
0.5103448275862069,3.8421052631578947,0.0,0.0,0.9,
0.5103448275862069,4.315789473684211,0.0,0.0,0.9,
0.5103448275862069,4.789473684210526,0.0,0.0,0.9,
0.5103448275862069,5.263157894736842,0.0,0.0,0.9,
0.5103448275862069,5.7368421052631575,0.0,0.0,0.9,
0.5103448275862069,6.2105263157894735,0.0,0.0,0.9,
0.5103448275862069,6.684210526315789,0.0,0.0,0.9,
0.5103448275862069,7.157894736842105,0.0,0.0,0.9,
0.5103448275862069,7.63157894736842,0.0,0.0,0.9,
0.5103448275862069,8.105263157894736,0.0,0.0,0.9,
0.5103448275862069,8.578947368421051,0.0,0.0,0.9,
0.5103448275862069,9.052631578947368,0.0,0.0,0.9,
0.5103448275862069,9.526315789473683,0.0,0.0,0.9,
0.5103448275862069,10.0,0.0,0.0,0.9,
0.5396551724137931,1.0,0.0,0.0,0.9,
0.5396551724137931,1.4736842105263157,0.0,0.0,0.9,
0.5396551724137931,1.9473684210526314,0.0,0.0,0.9,
0.5396551724137931,2.4210526315789473,0.0,0.0,0.9,
0.5396551724137931,2.894736842105263,0.0,0.0,0.9,
0.5396551724137931,3.3684210526315788,0.0,0.0,0.9,
0.5396551724137931,3.8421052631578947,0.0,0.0,0.9,
0.5396551724137931,4.315789473684211,0.0,0.0,0.9,
0.5396551724137931,4.789473684210526,0.0,0.0,0.9,
0.5396551724137931,5.263157894736842,0.0,0.0,0.9,
0.5396551724137931,5.7368421052631575,0.0,0.0,0.9,
0.5396551724137931,6.2105263157894735,0.0,0.0,0.9,
0.5396551724137931,6.684210526315789,0.0,0.0,0.9,
0.5396551724137931,7.157894736842105,0.0,0.0,0.9,
0.5396551724137931,7.63157894736842,0.0,0.0,0.9,
0.5396551724137931,8.105263157894736,0.0,0.0,0.9,
0.5396551724137931,8.578947368421051,0.0,0.0,0.9,
0.5396551724137931,9.052631578947368,0.0,0.0,0.9,
0.5396551724137931,9.526315789473683,0.0,0.0,0.9,
0.5396551724137931,10.0,0.0,0.0,0.9,
0.5689655172413793,1.0,0.0,0.0,0.9,
0.5689655172413793,1.4736842105263157,0.0,0.0,0.9,
0.5689655172413793,1.9473684210526314,0.0,0.0,0.9,
0.5689655172413793,2.4210526315789473,0.0,0.0,0.9,
0.5689655172413793,2.894736842105263,0.0,0.0,0.9,
0.5689655172413793,3.3684210526315788,0.0,0.0,0.9,
0.5689655172413793,3.8421052631578947,0.0,0.0,0.9,
0.5689655172413793,4.315789473684211,0.0,0.0,0.9,
0.5689655172413793,4.789473684210526,0.0,0.0,0.9,
0.5689655172413793,5.263157894736842,0.0,0.0,0.9,
0.5689655172413793,5.7368421052631575,0.0,0.0,0.9,
0.5689655172413793,6.2105263157894735,0.0,0.0,0.9,
0.5689655172413793,6.684210526315789,0.0,0.0,0.9,
0.5689655172413793,7.157894736842105,0.0,0.0,0.9,
0.5689655172413793,7.63157894736842,0.0,0.0,0.9,
0.5689655172413793,8.105263157894736,0.0,0.0,0.9,
0.5689655172413793,8.578947368421051,0.0,0.0,0.9,
0.5689655172413793,9.052631578947368,0.0,0.0,0.9,
0.5689655172413793,9.526315789473683,0.0,0.0,0.9,
0.5689655172413793,10.0,0.0,0.0,0.9,
0.5982758620689655,1.0,0.0,0.0,0.9,
0.5982758620689655,1.4736842105263157,0.0,0.0,0.9,
0.5982758620689655,1.9473684210526314,0.0,0.0,0.9,
0.5982758620689655,2.4210526315789473,0.0,0.0,0.9,
0.5982758620689655,2.894736842105263,0.0,0.0,0.9,
0.5982758620689655,3.3684210526315788,0.0,0.0,0.9,
0.5982758620689655,3.8421052631578947,0.0,0.0,0.9,
0.5982758620689655,4.315789473684211,0.0,0.0,0.9,
0.5982758620689655,4.789473684210526,0.0,0.0,0.9,
0.5982758620689655,5.263157894736842,0.0,0.0,0.9,
0.5982758620689655,5.7368421052631575,0.0,0.0,0.9,
0.5982758620689655,6.2105263157894735,0.0,0.0,0.9,
0.5982758620689655,6.684210526315789,0.0,0.0,0.9,
0.5982758620689655,7.157894736842105,0.0,0.0,0.9,
0.5982758620689655,7.63157894736842,0.0,0.0,0.9,
0.5982758620689655,8.105263157894736,0.0,0.0,0.9,
0.5982758620689655,8.578947368421051,0.0,0.0,0.9,
0.5982758620689655,9.052631578947368,0.0,0.0,0.9,
0.5982758620689655,9.526315789473683,0.0,0.0,0.9,
0.5982758620689655,10.0,0.0,0.0,0.9,
0.6275862068965516,1.0,0.0,0.0,0.9,
0.6275862068965516,1.4736842105263157,0.0,0.0,0.9,
0.6275862068965516,1.9473684210526314,0.0,0.0,0.9,
0.6275862068965516,2.4210526315789473,0.0,0.0,0.9,
0.6275862068965516,2.894736842105263,0.0,0.0,0.9,
0.6275862068965516,3.3684210526315788,0.0,0.0,0.9,
0.6275862068965516,3.8421052631578947,0.0,0.0,0.9,
0.6275862068965516,4.315789473684211,0.0,0.0,0.9,
0.6275862068965516,4.789473684210526,0.0,0.0,0.9,
0.6275862068965516,5.263157894736842,0.0,0.0,0.9,
0.6275862068965516,5.7368421052631575,0.0,0.0,0.9,
0.6275862068965516,6.2105263157894735,0.0,0.0,0.9,
0.6275862068965516,6.684210526315789,0.0,0.0,0.9,
0.6275862068965516,7.157894736842105,0.0,0.0,0.9,
0.6275862068965516,7.63157894736842,0.0,0.0,0.9,
0.6275862068965516,8.105263157894736,0.0,0.0,0.9,
0.6275862068965516,8.578947368421051,0.0,0.0,0.9,
0.6275862068965516,9.052631578947368,0.0,0.0,0.9,
0.6275862068965516,9.526315789473683,0.0,0.0,0.9,
0.6275862068965516,10.0,0.0,0.0,0.9,
0.6568965517241379,1.0,0.0,0.0,0.9,
0.6568965517241379,1.4736842105263157,0.0,0.0,0.9,
0.6568965517241379,1.9473684210526314,0.0,0.0,0.9,
0.6568965517241379,2.4210526315789473,0.0,0.0,0.9,
0.6568965517241379,2.894736842105263,0.0,0.0,0.9,
0.6568965517241379,3.3684210526315788,0.0,0.0,0.9,
0.6568965517241379,3.8421052631578947,0.0,0.0,0.9,
0.6568965517241379,4.315789473684211,0.0,0.0,0.9,
0.6568965517241379,4.789473684210526,0.0,0.0,0.9,
0.6568965517241379,5.263157894736842,0.0,0.0,0.9,
0.6568965517241379,5.7368421052631575,0.0,0.0,0.9,
0.6568965517241379,6.2105263157894735,0.0,0.0,0.9,
0.6568965517241379,6.684210526315789,0.0,0.0,0.9,
0.6568965517241379,7.157894736842105,0.0,0.0,0.9,
0.6568965517241379,7.63157894736842,0.0,0.0,0.9,
0.6568965517241379,8.105263157894736,0.0,0.0,0.9,
0.6568965517241379,8.578947368421051,0.0,0.0,0.9,
0.6568965517241379,9.052631578947368,0.0,0.0,0.9,
0.6568965517241379,9.526315789473683,0.0,0.0,0.9,
0.6568965517241379,10.0,0.0,0.0,0.9,
0.6862068965517241,1.0,0.0,0.0,0.9,
0.6862068965517241,1.4736842105263157,0.0,0.0,0.9,
0.6862068965517241,1.9473684210526314,0.0,0.0,0.9,
0.6862068965517241,2.4210526315789473,0.0,0.0,0.9,
0.6862068965517241,2.894736842105263,0.0,0.0,0.9,
0.6862068965517241,3.3684210526315788,0.0,0.0,0.9,
0.6862068965517241,3.8421052631578947,0.0,0.0,0.9,
0.6862068965517241,4.315789473684211,0.0,0.0,0.9,
0.6862068965517241,4.789473684210526,0.0,0.0,0.9,
0.6862068965517241,5.263157894736842,0.0,0.0,0.9,
0.6862068965517241,5.7368421052631575,0.0,0.0,0.9,
0.6862068965517241,6.2105263157894735,0.0,0.0,0.9,
0.6862068965517241,6.684210526315789,0.0,0.0,0.9,
0.6862068965517241,7.157894736842105,0.0,0.0,0.9,
0.6862068965517241,7.63157894736842,0.0,0.0,0.9,
0.6862068965517241,8.105263157894736,0.0,0.0,0.9,
0.6862068965517241,8.578947368421051,0.0,0.0,0.9,
0.6862068965517241,9.052631578947368,0.0,0.0,0.9,
0.6862068965517241,9.526315789473683,0.0,0.0,0.9,
0.6862068965517241,10.0,0.0,0.0,0.9,
0.7155172413793103,1.0,0.0,0.0,0.9,
0.7155172413793103,1.4736842105263157,0.0,0.0,0.9,
0.7155172413793103,1.9473684210526314,0.0,0.0,0.9,
0.7155172413793103,2.4210526315789473,0.0,0.0,0.9,
0.7155172413793103,2.894736842105263,0.0,0.0,0.9,
0.7155172413793103,3.3684210526315788,0.0,0.0,0.9,
0.7155172413793103,3.8421052631578947,0.0,0.0,0.9,
0.7155172413793103,4.315789473684211,0.0,0.0,0.9,
0.7155172413793103,4.789473684210526,0.0,0.0,0.9,
0.7155172413793103,5.263157894736842,0.0,0.0,0.9,
0.7155172413793103,5.7368421052631575,0.0,0.0,0.9,
0.7155172413793103,6.2105263157894735,0.0,0.0,0.9,
0.7155172413793103,6.684210526315789,0.0,0.0,0.9,
0.7155172413793103,7.157894736842105,0.0,0.0,0.9,
0.7155172413793103,7.63157894736842,0.0,0.0,0.9,
0.7155172413793103,8.105263157894736,0.0,0.0,0.9,
0.7155172413793103,8.578947368421051,0.0,0.0,0.9,
0.7155172413793103,9.052631578947368,0.0,0.0,0.9,
0.7155172413793103,9.526315789473683,0.0,0.0,0.9,
0.7155172413793103,10.0,0.0,0.0,0.9,
0.7448275862068965,1.0,0.0,0.0,0.9,
0.7448275862068965,1.4736842105263157,0.0,0.0,0.9,
0.7448275862068965,1.9473684210526314,0.0,0.0,0.9,
0.7448275862068965,2.4210526315789473,0.0,0.0,0.9,
0.7448275862068965,2.894736842105263,0.0,0.0,0.9,
0.7448275862068965,3.3684210526315788,0.0,0.0,0.9,
0.7448275862068965,3.8421052631578947,0.0,0.0,0.9,
0.7448275862068965,4.315789473684211,0.0,0.0,0.9,
0.7448275862068965,4.789473684210526,0.0,0.0,0.9,
0.7448275862068965,5.263157894736842,0.0,0.0,0.9,
0.7448275862068965,5.7368421052631575,0.0,0.0,0.9,
0.7448275862068965,6.2105263157894735,0.0,0.0,0.9,
0.7448275862068965,6.684210526315789,0.0,0.0,0.9,
0.7448275862068965,7.157894736842105,0.0,0.0,0.9,
0.7448275862068965,7.63157894736842,0.0,0.0,0.9,
0.7448275862068965,8.105263157894736,0.0,0.0,0.9,
0.7448275862068965,8.578947368421051,0.0,0.0,0.9,
0.7448275862068965,9.052631578947368,0.0,0.0,0.9,
0.7448275862068965,9.526315789473683,0.0,0.0,0.9,
0.7448275862068965,10.0,0.0,0.0,0.9,
0.7741379310344827,1.0,0.0,0.0,0.9,
0.7741379310344827,1.4736842105263157,0.0,0.0,0.9,
0.7741379310344827,1.9473684210526314,0.0,0.0,0.9,
0.7741379310344827,2.4210526315789473,0.0,0.0,0.9,
0.7741379310344827,2.894736842105263,0.0,0.0,0.9,
0.7741379310344827,3.3684210526315788,0.0,0.0,0.9,
0.7741379310344827,3.8421052631578947,0.0,0.0,0.9,
