shot_id,primary_mechanism,primary_mechanism_score,reason_window_rule,reason_window_points,top_features_json,top1_feature,top1_contribution,top1_mechanism_tags,top2_feature,top2_contribution,top2_mechanism_tags,top3_feature,top3_contribution,top3_mechanism_tags,warning,lead_time_ms,warning_time_to_end_ms
1054161,density_limit,0.0007709552527558116,y_true==1,10,"[{""rank"": 1, ""feature"": ""Mir_avg_amp"", ""contribution"": 0.00041482119277134186, ""mechanism_tags"": ""density_limit,locked_mode,low_q_current_limit""}, {""rank"": 2, ""feature"": ""Z_proxy"", ""contribution"": 0.0003578683747036848, ""mechanism_tags"": ""vde_control_loss""}, {""rank"": 3, ""feature"": ""xuv_skew"", ""contribution"": 0.0003561340599844698, ""mechanism_tags"": ""density_limit,impurity_radiation_collapse""}]",Mir_avg_amp,0.00041482119277134186,"density_limit,locked_mode,low_q_current_limit",Z_proxy,0.0003578683747036848,vde_control_loss,xuv_skew,0.0003561340599844698,"density_limit,impurity_radiation_collapse",0,,
1057504,locked_mode,0.0019197844308759418,y_true==1,7,"[{""rank"": 1, ""feature"": ""mode_number_n"", ""contribution"": 0.0011182681565904723, ""mechanism_tags"": ""locked_mode,low_q_current_limit""}, {""rank"": 2, ""feature"": ""Mir_avg_amp"", ""contribution"": 0.0005539039411814883, ""mechanism_tags"": ""density_limit,locked_mode,low_q_current_limit""}, {""rank"": 3, ""feature"": ""Mir_VV"", ""contribution"": 0.0002476123331039811, ""mechanism_tags"": ""density_limit,locked_mode""}]",mode_number_n,0.0011182681565904723,"locked_mode,low_q_current_limit",Mir_avg_amp,0.0005539039411814883,"density_limit,locked_mode,low_q_current_limit",Mir_VV,0.0002476123331039811,"density_limit,locked_mode",0,,
1057607,density_limit,0.0012116198431613157,y_true==1,10,"[{""rank"": 1, ""feature"": ""Mir_avg_amp"", ""contribution"": 0.0007820985028956784, ""mechanism_tags"": ""density_limit,locked_mode,low_q_current_limit""}, {""rank"": 2, ""feature"": ""v_loop"", ""contribution"": 0.00042952134026563726, ""mechanism_tags"": ""density_limit,vde_control_loss,impurity_radiation_collapse""}, {""rank"": 3, ""feature"": ""Z_proxy"", ""contribution"": 0.00040778264701657463, ""mechanism_tags"": ""vde_control_loss""}]",Mir_avg_amp,0.0007820985028956784,"density_limit,locked_mode,low_q_current_limit",v_loop,0.00042952134026563726,"density_limit,vde_control_loss,impurity_radiation_collapse",Z_proxy,0.00040778264701657463,vde_control_loss,0,,
1057650,vde_control_loss,0.0014462729941442376,y_true==1,10,"[{""rank"": 1, ""feature"": ""Z_proxy"", ""contribution"": 0.0008308352553285658, ""mechanism_tags"": ""vde_control_loss""}, {""rank"": 2, ""feature"": ""dx_a"", ""contribution"": 0.00035263490244688, ""mechanism_tags"": ""vde_control_loss""}, {""rank"": 3, ""feature"": ""v_loop"", ""contribution"": 0.00026280283636879174, ""mechanism_tags"": ""density_limit,vde_control_loss,impurity_radiation_collapse""}]",Z_proxy,0.0008308352553285658,vde_control_loss,dx_a,0.00035263490244688,vde_control_loss,v_loop,0.00026280283636879174,"density_limit,vde_control_loss,impurity_radiation_collapse",1,49.878888888888895,-49.878888888888895
